name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
Grace,1991,10,29,12,31.5,-63.2,85,982,0,0,1,0,0,0,0,0,0,-2.7263109939063113,199.70356797808307,33.28392799634718,31.6,-65.3,0
Grace,1991,10,29,14,31.5,-61.8,90,982,0,0,1,0,0,0,0,0,0,0.0,133.00234694633593,22.16705782438932,31.5,-63.2,0
Grace,1997,10,14,12,20.0,-68.7,30,1002,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Grace,1997,10,14,18,20.3,-69.8,30,1001,0,1,0,0,0,0,0,0,0,-15.255118703057883,119.70163004705836,19.950271674509725,20.0,-68.7,0
Grace,1997,10,15,0,20.3,-69.6,35,999,0,0,0,0,0,0,0,1,0,0.0,20.88948014688586,3.4815800244809765,20.3,-69.8,0
Grace,1997,10,15,6,20.3,-68.9,35,999,0,1,0,0,0,0,0,0,0,0.0,73.11313025025754,12.185521708376257,20.3,-69.6,0
Grace,1997,10,15,12,20.6,-68.0,40,999,0,1,0,0,0,0,0,0,0,18.434948822921942,99.61168112979118,16.601946854965195,20.3,-68.9,0
Grace,1997,10,15,18,20.8,-66.5,40,999,0,1,0,0,0,0,0,0,0,7.594643368591418,157.82543064897266,26.304238441495443,20.6,-68.0,0
Grace,1997,10,16,0,21.2,-64.4,40,999,0,0,0,0,0,0,0,1,0,10.784297867562591,222.78189155162465,37.13031525860411,20.8,-66.5,0
Grace,1997,10,16,6,21.6,-61.6,35,1000,0,0,0,0,0,0,0,1,0,8.13010235415601,293.68839072002726,48.94806512000454,21.2,-64.4,0
Grace,1997,10,16,12,22.4,-58.8,35,1000,0,0,0,0,0,0,0,1,0,15.945395900922778,302.39261163132966,50.39876860522161,21.6,-61.6,0
Grace,1997,10,16,18,23.6,-56.2,35,1001,0,0,0,0,0,0,0,1,0,24.77514056883202,297.8391099836401,49.63985166394002,22.4,-58.8,0
Grace,1997,10,17,0,24.0,-53.6,35,1002,0,0,0,0,0,0,0,1,0,8.746162262555174,268.63554191179804,44.77259031863301,23.6,-56.2,0
Grace,1997,10,17,6,24.3,-50.5,35,1003,0,0,0,0,0,0,0,1,0,5.527540151656184,316.8041930119173,52.800698835319544,24.0,-53.6,0
Grace,1997,10,17,12,24.5,-47.3,30,1004,0,0,0,0,0,0,1,0,0,3.5763343749973355,325.3389743633274,54.2231623938879,24.3,-50.5,0
Grace,2003,8,30,12,24.3,-92.4,30,1008,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Grace,2003,8,30,18,24.9,-93.3,35,1009,0,0,0,0,0,0,0,1,0,-33.69006752597994,112.80328486385557,18.80054747730926,24.3,-92.4,0
Grace,2003,8,31,0,25.8,-94.3,35,1009,0,0,0,0,0,0,0,1,0,-41.98721249581673,141.67796403841436,23.612994006402392,24.9,-93.3,0
Grace,2003,8,31,6,27.2,-94.9,35,1008,0,0,0,0,0,0,0,1,0,-66.8014094863515,166.2461060939463,27.70768434899105,25.8,-94.3,0
Grace,2003,8,31,11,29.4,-95.1,35,1007,0,0,0,0,0,0,0,1,0,-84.80557109226548,244.60141761223417,40.76690293537237,27.2,-94.9,1
Grace,2003,8,31,12,29.4,-95.2,35,1007,0,0,0,0,0,0,0,1,0,-0.0,9.706139886332398,1.6176899810553995,29.4,-95.1,1
Grace,2003,8,31,18,30.1,-95.6,30,1009,0,0,0,0,0,0,1,0,0,-60.25511870305841,86.70489922110104,14.450816536850176,29.4,-95.2,1
Grace,2003,9,1,0,30.9,-96.4,25,1009,0,0,0,0,0,0,1,0,0,-44.99999999999949,117.31828457030042,19.553047428383405,30.1,-95.6,1
Grace,2003,9,1,6,31.9,-96.6,20,1010,0,0,0,0,0,0,1,0,0,-78.69006752598041,112.49594229100953,18.749323715168252,30.9,-96.4,1
Grace,2003,9,1,12,32.6,-96.5,20,1010,0,0,0,0,0,0,1,0,0,81.86989764584452,78.19374682589174,13.032291137648622,31.9,-96.6,1
Grace,2003,9,1,18,33.6,-95.7,20,1011,0,0,0,0,0,0,1,0,0,51.34019174591001,133.70365893605378,22.283943156008963,32.6,-96.5,1
Grace,2003,9,2,0,34.1,-95.0,15,1011,0,0,0,0,0,0,1,0,0,35.537677791974275,85.27910740060575,14.213184566767625,33.6,-95.7,1
Grace,2003,9,2,6,34.6,-94.5,15,1013,0,0,0,0,0,0,1,0,0,45.0,72.0586594885299,12.009776581421647,34.1,-95.0,1
Grace,2009,9,27,18,46.0,-43.2,55,995,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Grace,2009,9,28,0,45.3,-42.9,50,994,0,1,0,0,0,0,0,0,0,-66.80140948635162,81.23945953271132,13.539909922118554,46.0,-43.2,0
Grace,2009,9,28,6,44.7,-42.0,45,992,0,1,0,0,0,0,0,0,0,-33.69006752597958,97.37293626173098,16.228822710288497,45.3,-42.9,0
Grace,2009,9,28,12,44.0,-40.3,45,992,0,1,0,0,0,0,0,0,0,-22.380135051959623,156.27392883024908,26.04565480504151,44.7,-42.0,0
Grace,2009,9,28,18,43.8,-38.7,40,994,0,1,0,0,0,0,0,0,0,-7.125016348901923,130.44969244029917,21.741615406716523,44.0,-40.3,0
Grace,2009,9,29,0,43.6,-37.1,40,996,0,1,0,0,0,0,0,0,0,-7.125016348901641,130.8728184768877,21.812136412814613,43.8,-38.7,0
Grace,2009,9,29,6,43.4,-35.8,35,998,0,1,0,0,0,0,0,0,0,-8.746162262555302,107.46086198753798,17.910143664589665,43.6,-37.1,0
Grace,2009,9,29,12,42.9,-35.3,35,1000,0,1,0,0,0,0,0,0,0,-45.0,68.84520394706347,11.47420065784391,43.4,-35.8,0
Grace,2009,9,29,18,42.3,-35.2,35,999,0,1,0,0,0,0,0,0,0,-80.53767779197494,67.15430659720093,11.192384432866822,42.9,-35.3,0
Grace,2009,9,30,0,41.4,-35.4,35,998,0,1,0,0,0,0,0,0,0,77.47119229084873,101.33364938009144,16.88894156334857,42.3,-35.2,0
Grace,2009,9,30,6,40.3,-35.3,35,997,0,1,0,0,0,0,0,0,0,-84.80557109226513,122.44679573175932,20.407799288626553,41.4,-35.4,0
Grace,2009,9,30,12,38.7,-34.6,40,996,0,1,0,0,0,0,0,0,0,-66.37062226934323,187.5644861457255,31.26074769095425,40.3,-35.3,0
Grace,2009,9,30,18,37.4,-33.2,40,995,0,1,0,0,0,0,0,0,0,-42.87890360333867,189.52404974394264,31.58734162399044,38.7,-34.6,0
Grace,2009,10,1,0,36.6,-31.5,40,995,0,1,0,0,0,0,0,0,0,-25.20112364547496,175.43757796218037,29.23959632703006,37.4,-33.2,0
Grace,2009,10,1,6,36.7,-29.7,40,995,0,1,0,0,0,0,0,0,0,3.1798301198642784,161.3320717741084,26.888678629018063,36.6,-31.5,0
Grace,2009,10,1,12,37.7,-28.7,40,996,0,1,0,0,0,0,0,0,0,45.0,142.11890886305926,23.68648481050988,36.7,-29.7,0
Grace,2009,10,1,18,38.6,-28.5,40,996,0,1,0,0,0,0,0,0,0,77.47119229084852,101.4258042519454,16.904300708657566,37.7,-28.7,0
Grace,2009,10,2,0,39.3,-28.8,35,997,0,1,0,0,0,0,0,0,0,-66.80140948635163,81.94612668732557,13.657687781220927,38.6,-28.5,0
Grace,2009,10,2,6,39.7,-29.4,35,997,0,1,0,0,0,0,0,0,0,-33.690067525980254,68.0852242421895,11.34753737369825,39.3,-28.8,0
Grace,2009,10,2,12,40.2,-30.0,35,997,0,1,0,0,0,0,0,0,0,-39.805571092265126,75.57146325272254,12.595243875453756,39.7,-29.4,0
Grace,2009,10,2,18,40.9,-30.4,40,996,0,1,0,0,0,0,0,0,0,-60.25511870305772,84.79473472661577,14.132455787769295,40.2,-30.0,0
Grace,2009,10,3,0,41.4,-31.0,40,996,0,1,0,0,0,0,0,0,0,-39.805571092265126,74.96748754117611,12.494581256862686,40.9,-30.4,0
Grace,2009,10,3,6,41.4,-31.9,35,996,0,1,0,0,0,0,0,0,0,-0.0,75.26169786253762,12.543616310422935,41.4,-31.0,0
Grace,2009,10,3,12,40.8,-32.5,35,996,0,1,0,0,0,0,0,0,0,45.0,83.54983687444131,13.924972812406883,41.4,-31.9,0
Grace,2009,10,3,18,39.9,-32.3,40,995,0,0,0,1,0,0,0,0,0,-77.4711922908483,101.37126976530142,16.895211627550236,40.8,-32.5,0
Grace,2009,10,4,0,39.1,-31.3,40,994,0,0,0,1,0,0,0,0,0,-38.659808254090095,123.6400628274517,20.606677137908616,39.9,-32.3,0
Grace,2009,10,4,6,38.5,-29.5,40,993,0,0,0,0,0,0,0,1,0,-18.43494882292205,169.9565488815959,28.326091480265983,39.1,-31.3,0
Grace,2009,10,4,12,38.3,-26.8,45,992,0,0,0,0,0,0,0,1,0,-4.2363947990589015,236.88759190442696,39.48126531740449,38.5,-29.5,0
Grace,2009,10,4,18,38.8,-23.9,50,991,0,0,0,0,0,0,0,1,0,9.78240703180728,258.8088428862462,43.134807147707704,38.3,-26.8,0
Grace,2009,10,5,0,40.2,-21.3,55,989,0,0,0,0,0,0,0,1,0,28.300755766006496,272.32624009831534,45.38770668305256,38.8,-23.9,0
Grace,2009,10,5,6,42.0,-19.0,55,988,0,0,0,0,0,0,0,1,0,38.04704253182604,277.9949992315497,46.332499871924945,40.2,-21.3,0
Grace,2009,10,5,12,44.3,-17.1,55,987,0,0,0,0,0,0,0,1,0,50.44033203100549,298.60278249059456,49.767130415099096,42.0,-19.0,0
Grace,2009,10,5,18,46.6,-15.5,50,986,0,0,0,0,0,0,0,1,0,55.175510843043234,284.605060506224,47.434176751037334,44.3,-17.1,0
Grace,2009,10,6,0,48.8,-14.3,45,986,0,0,0,0,0,0,0,1,0,61.38954033403475,260.652160307113,43.442026717852166,46.6,-15.5,0
Grace,2009,10,6,6,50.0,-12.7,40,989,0,1,0,0,0,0,0,0,0,36.86989764584406,176.9068454718022,29.484474245300365,48.8,-14.3,0
Grace,2009,10,6,12,50.4,-10.6,35,993,0,1,0,0,0,0,0,0,0,10.784297867562564,156.3916320315461,26.065272005257683,50.0,-12.7,0
Grace,2009,10,6,18,50.8,-7.7,30,997,0,1,0,0,0,0,0,0,0,7.853313301978193,210.06985176421688,35.01164196070281,50.4,-10.6,0
Grace,2015,9,5,6,12.0,-23.1,25,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Grace,2015,9,5,12,12.2,-24.4,30,1008,0,0,0,0,0,0,1,0,0,-8.746162262555197,143.23981547593817,23.873302579323028,12.0,-23.1,0
Grace,2015,9,5,18,12.3,-25.7,35,1007,0,0,0,0,0,0,0,1,0,-4.398705354995592,141.87343614467932,23.64557269077989,12.2,-24.4,0
Grace,2015,9,6,0,12.4,-26.9,40,1005,0,0,0,0,0,0,0,1,0,-4.763641690726164,130.98003632073568,21.830006053455943,12.3,-25.7,0
Grace,2015,9,6,6,12.5,-28.0,45,1002,0,0,0,0,0,0,0,1,0,-5.194428907734781,120.10101519731126,20.016835866218543,12.4,-26.9,0
Grace,2015,9,6,12,12.7,-29.2,50,1000,0,0,0,0,0,0,0,1,0,-9.462322208025592,132.25076531572904,22.041794219288175,12.5,-28.0,0
Grace,2015,9,6,18,12.9,-30.5,45,1002,0,0,0,0,0,0,0,1,0,-8.74616226255525,142.8657457606806,23.810957626780095,12.7,-29.2,0
Grace,2015,9,7,0,13.2,-31.9,45,1002,0,0,0,0,0,0,0,1,0,-12.094757077012073,155.43256815866522,25.9054280264442,12.9,-30.5,0
Grace,2015,9,7,6,13.5,-33.4,45,1002,0,0,0,0,0,0,0,1,0,-11.30993247402024,165.85055109690072,27.64175851615012,13.2,-31.9,0
Grace,2015,9,7,12,13.7,-35.0,40,1004,0,0,0,0,0,0,0,1,0,-7.125016348901767,174.5568771835601,29.09281286392668,13.5,-33.4,0
Grace,2015,9,7,18,13.8,-36.7,40,1004,0,0,0,0,0,0,0,1,0,-3.366460663429843,184.18676594689856,30.697794324483095,13.7,-35.0,0
Grace,2015,9,8,0,13.9,-38.4,35,1005,0,0,0,0,0,0,0,1,0,-3.3664606634297978,184.1086045715228,30.684767428587136,13.8,-36.7,0
Grace,2015,9,8,6,14.0,-40.1,35,1005,0,0,0,0,0,0,0,1,0,-3.366460663429784,184.02988741304145,30.67164790217357,13.9,-38.4,0
Grace,2015,9,8,12,14.0,-41.8,30,1006,0,0,0,0,0,0,1,0,0,-0.0,183.65739195329505,30.60956532554917,14.0,-40.1,0
Grace,2015,9,8,18,14.0,-43.4,30,1006,0,0,0,0,0,0,1,0,0,-0.0,172.8540583355577,28.80900972259295,14.0,-41.8,0
Grace,2015,9,9,0,14.0,-44.9,25,1006,0,0,0,0,0,0,1,0,0,-0.0,162.0507170117692,27.008452835294865,14.0,-43.4,0
Grace,2015,9,9,6,14.0,-46.4,25,1006,0,0,0,0,0,0,1,0,0,-0.0,162.0507170117692,27.008452835294865,14.0,-44.9,0
Grace,2021,8,13,6,15.0,-46.7,30,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Grace,2021,8,13,12,15.2,-48.7,30,1010,0,0,0,0,0,0,1,0,0,-5.710593137499623,216.13572923705905,36.02262153950984,15.0,-46.7,0
Grace,2021,8,13,18,15.3,-50.8,30,1010,0,0,0,0,0,0,1,0,0,-2.7263109939063113,225.86177613484057,37.64362935580676,15.2,-48.7,0
Grace,2021,8,14,0,15.4,-52.8,30,1010,0,0,0,0,0,0,1,0,0,-2.8624052261117376,215.03119859818565,35.83853309969761,15.3,-50.8,0
Grace,2021,8,14,6,15.7,-54.8,30,1010,0,0,0,0,0,0,1,0,0,-8.530765609948103,217.0932989574882,36.1822164929147,15.4,-52.8,0
Grace,2021,8,14,12,16.1,-57.2,35,1009,0,0,0,0,0,0,0,1,0,-9.462322208025643,260.79158498275194,43.46526416379199,15.7,-54.8,0
Grace,2021,8,14,18,16.2,-59.5,35,1009,0,0,0,0,0,0,0,1,0,-2.489552921999106,246.24204483253465,41.04034080542244,16.1,-57.2,0
Grace,2021,8,15,0,16.5,-61.7,30,1010,0,0,0,0,0,0,1,0,0,-7.765166018425343,237.39271745593817,39.56545290932303,16.2,-59.5,0
Grace,2021,8,15,6,16.7,-63.7,30,1010,0,0,0,0,0,0,1,0,0,-5.710593137499623,214.56186303077405,35.760310505129006,16.5,-61.7,0
Grace,2021,8,15,12,16.9,-65.4,30,1010,0,0,0,0,0,0,1,0,0,-6.709836807756899,182.56281415895697,30.427135693159496,16.7,-63.7,0
Grace,2021,8,15,18,17.0,-66.7,30,1011,0,0,0,0,0,0,1,0,0,-4.398705354995605,138.90950865196183,23.15158477532697,16.9,-65.4,0
Grace,2021,8,16,0,17.1,-68.1,30,1011,0,0,0,0,0,0,1,0,0,-4.08561677997496,149.45055699980367,24.908426166633944,17.0,-66.7,0
Grace,2021,8,16,6,17.2,-69.6,30,1010,0,0,0,0,0,0,1,0,0,-3.8140748342902735,159.98396396710115,26.663993994516854,17.1,-68.1,0
Grace,2021,8,16,12,17.5,-70.8,35,1007,0,0,0,0,0,0,0,1,0,-14.03624346792648,131.7937630717385,21.965627178623084,17.2,-69.6,0
Grace,2021,8,16,16,17.7,-71.4,35,1007,0,0,0,0,0,0,0,1,0,-18.434948822921704,67.42180460682036,11.23696743447006,17.5,-70.8,1
Grace,2021,8,16,18,17.8,-71.7,35,1007,0,0,0,0,0,0,0,1,0,-18.434948822922426,33.68605383361174,5.614342305601956,17.7,-71.4,0
Grace,2021,8,17,0,17.9,-73.2,35,1006,0,0,0,0,0,0,0,1,0,-3.8140748342902735,159.37555988538614,26.562593314231023,17.8,-71.7,0
Grace,2021,8,17,6,18.0,-74.8,40,1006,0,0,0,0,0,0,0,1,0,-3.5763343749974146,169.8560955875835,28.309349264597248,17.9,-73.2,0
Grace,2021,8,17,12,18.2,-76.1,45,1005,0,0,0,0,0,0,0,1,0,-8.746162262555197,139.36751924255074,23.227919873758456,18.0,-74.8,0
Grace,2021,8,17,14,18.2,-76.6,50,1004,0,0,0,0,0,0,0,1,0,-0.0,52.89245988462222,8.81540998077037,18.2,-76.1,1
Grace,2021,8,17,18,18.3,-77.4,50,1003,0,0,0,0,0,0,0,1,0,-7.125016348901798,85.3246519848653,14.220775330810882,18.2,-76.6,1
Grace,2021,8,18,0,18.3,-78.6,50,1000,0,0,0,0,0,0,0,1,0,-0.0,126.869118501438,21.144853083573,18.3,-77.4,0
Grace,2021,8,18,6,18.7,-80.1,55,998,0,0,0,0,0,0,0,1,0,-14.931417178137504,164.47399998181828,27.41233333030305,18.3,-78.6,0
Grace,2021,8,18,12,19.2,-81.5,65,993,0,0,1,0,0,0,0,0,0,-19.653824058053235,157.49658527908602,26.24943087984767,18.7,-80.1,0
Grace,2021,8,18,18,19.6,-83.0,70,990,0,0,1,0,0,0,0,0,0,-14.93141717813763,163.65957910748804,27.276596517914673,19.2,-81.5,0
Grace,2021,8,19,0,19.7,-84.8,70,988,0,0,1,0,0,0,0,0,0,-3.179830119864172,189.10096409219608,31.516827348699348,19.6,-83.0,0
Grace,2021,8,19,6,19.9,-86.4,70,985,0,0,1,0,0,0,0,0,0,-7.1250163489017355,169.1007301018951,28.183455016982517,19.7,-84.8,0
Grace,2021,8,19,9,20.1,-87.5,75,978,0,0,1,0,0,0,0,0,0,-10.304846468766227,117.22148503076568,19.536914171794283,19.9,-86.4,1
Grace,2021,8,19,12,20.2,-88.1,60,994,0,0,0,0,0,0,0,1,0,-9.462322208025506,63.69792309717096,10.61632051619516,20.1,-87.5,1
Grace,2021,8,19,18,20.5,-89.5,45,998,0,0,0,0,0,0,0,1,0,-12.09475707701208,149.90428221219003,24.984047035365005,20.2,-88.1,1
Grace,2021,8,20,0,20.8,-91.1,55,994,0,0,0,0,0,0,0,1,0,-10.619655276155196,170.0122974254529,28.335382904242152,20.5,-89.5,0
Grace,2021,8,20,6,20.7,-92.6,60,991,0,0,0,0,0,0,0,1,0,3.814074834290408,156.60506353834052,26.10084392305675,20.8,-91.1,0
Grace,2021,8,20,12,20.6,-93.8,75,982,0,0,1,0,0,0,0,0,0,4.7636416907260655,125.54183066083792,20.92363844347299,20.7,-92.6,0
Grace,2021,8,20,18,20.6,-94.7,85,975,0,0,1,0,0,0,0,0,0,-0.0,93.82026758413728,15.636711264022878,20.6,-93.8,0
Grace,2021,8,21,0,20.7,-95.8,105,967,0,0,1,0,0,0,0,0,0,-5.194428907734722,115.1650821347104,19.194180355785065,20.6,-94.7,0
Grace,2021,8,21,5,20.6,-97.1,105,967,0,0,1,0,0,0,0,0,0,4.398705354995449,135.92534101276755,22.65422350212793,20.7,-95.8,0
Grace,2021,8,21,6,20.6,-97.2,100,969,0,0,1,0,0,0,0,0,0,-0.0,10.424487279659848,1.7374145466099746,20.6,-97.1,1
Grace,2021,8,21,12,20.2,-98.0,60,988,0,0,0,0,0,0,0,1,0,26.565051177078196,94.519529725544,15.753254954257336,20.6,-97.2,1
Joyce,2000,9,25,12,11.2,-29.6,25,1009,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Joyce,2000,9,25,18,11.4,-30.7,30,1009,0,0,0,0,0,0,1,0,0,-10.304846468766105,122.11374320446352,20.352290534077255,11.2,-29.6,0
Joyce,2000,9,26,0,11.5,-31.9,35,1008,0,0,0,0,0,0,0,1,0,-4.763641690726164,131.40842662221644,21.90140443703607,11.4,-30.7,0
Joyce,2000,9,26,6,11.6,-33.0,35,1007,0,0,0,0,0,0,0,1,0,-5.194428907734781,120.49667971426702,20.082779952377837,11.5,-31.9,0
Joyce,2000,9,26,12,11.6,-34.1,35,1005,0,0,0,0,0,0,0,1,0,-0.0,119.96656202744896,19.994427004574828,11.6,-33.0,0
Joyce,2000,9,26,18,11.7,-35.3,40,1002,0,0,0,0,0,0,0,1,0,-4.763641690726177,131.31599062538757,21.885998437564595,11.6,-34.1,0
Joyce,2000,9,27,0,12.1,-36.4,50,998,0,0,0,0,0,0,0,1,0,-19.98310652189997,127.74480342020688,21.29080057003448,11.7,-35.3,0
Joyce,2000,9,27,6,12.2,-37.6,55,993,0,0,0,0,0,0,0,1,0,-4.76364169072615,131.07799437933144,21.84633239655524,12.1,-36.4,0
Joyce,2000,9,27,12,12.4,-38.8,65,985,0,0,1,0,0,0,0,0,0,-9.462322208025702,132.3984303855645,22.06640506426075,12.2,-37.6,0
Joyce,2000,9,27,18,12.5,-40.1,70,978,0,0,1,0,0,0,0,0,0,-4.398705354995502,141.7664022204138,23.6277337034023,12.4,-38.8,0
Joyce,2000,9,28,0,12.4,-41.3,75,976,0,0,1,0,0,0,0,0,0,4.763641690726177,130.9304665291192,21.821744421519867,12.5,-40.1,0
Joyce,2000,9,28,6,12.2,-42.5,80,975,0,0,1,0,0,0,0,0,0,9.462322208025643,132.3984303855645,22.06640506426075,12.4,-41.3,0
Joyce,2000,9,28,12,11.7,-43.8,80,975,0,0,1,0,0,0,0,0,0,21.03751102542186,152.01820620030296,25.33636770005049,12.2,-42.5,0
Joyce,2000,9,28,18,11.3,-45.0,75,976,0,0,1,0,0,0,0,0,0,18.43494882292191,138.19382440202742,23.03230406700457,11.7,-43.8,0
Joyce,2000,9,29,0,10.9,-46.1,75,977,0,0,1,0,0,0,0,0,0,19.98310652189997,128.06178201372438,21.34363033562073,11.3,-45.0,0
Joyce,2000,9,29,6,10.7,-47.2,70,980,0,0,1,0,0,0,0,0,0,10.304846468766073,122.31377070587608,20.385628450979347,10.9,-46.1,0
Joyce,2000,9,29,12,10.5,-48.6,65,984,0,0,1,0,0,0,0,0,0,8.130102354155959,154.79391125895154,25.798985209825258,10.7,-47.2,0
Joyce,2000,9,29,18,10.5,-50.1,60,988,0,0,0,0,0,0,0,1,0,-0.0,164.20125126114954,27.36687521019159,10.5,-48.6,0
Joyce,2000,9,30,0,10.4,-51.7,55,992,0,0,0,0,0,0,0,1,0,3.5763343749973355,175.52490008044268,29.254150013407113,10.5,-50.1,0
Joyce,2000,9,30,6,10.3,-53.3,50,996,0,0,0,0,0,0,0,1,0,3.576334374997351,175.5805476866594,29.263424614443235,10.4,-51.7,0
Joyce,2000,9,30,12,10.3,-54.9,45,1000,0,0,0,0,0,0,0,1,0,-0.0,175.25950382247854,29.209917303746423,10.3,-53.3,0
Joyce,2000,9,30,18,10.5,-56.6,40,1003,0,0,0,0,0,0,0,1,0,-6.709836807756899,187.46398689918055,31.243997816530097,10.3,-54.9,0
Joyce,2000,10,1,0,10.7,-58.0,40,1005,0,0,0,0,0,0,0,1,0,-8.130102354155959,154.79391125895154,25.798985209825258,10.5,-56.6,0
Joyce,2000,10,1,6,11.0,-59.5,35,1006,0,0,0,0,0,0,0,1,0,-11.30993247402024,167.3366148355556,27.88943580592593,10.7,-58.0,0
Joyce,2000,10,1,12,11.3,-60.9,35,1007,0,0,0,0,0,0,0,1,0,-12.094757077012142,156.4835082580619,26.080584709676984,11.0,-59.5,0
Joyce,2000,10,1,18,11.7,-62.3,30,1008,0,0,0,0,0,0,1,0,0,-15.945395900922817,159.01842077102953,26.50307012850492,11.3,-60.9,0
Joyce,2000,10,2,0,11.9,-63.5,30,1009,0,0,0,0,0,0,1,0,0,-9.462322208025643,132.63675347035246,22.10612557839208,11.7,-62.3,0
Joyce,2000,10,2,6,11.9,-64.9,25,1009,0,0,0,0,0,0,1,0,0,-0.0,152.51951801486683,25.419919669144473,11.9,-63.5,0
Joyce,2012,8,21,18,10.7,-31.7,25,1011,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Joyce,2012,8,22,0,11.1,-33.1,25,1011,0,0,0,1,0,0,0,0,0,-15.945395900922843,159.32052210126102,26.55342035021017,10.7,-31.7,0
Joyce,2012,8,22,6,11.5,-34.5,25,1011,0,0,0,0,0,0,1,0,0,-15.945395900922884,159.12089212073946,26.52014868678991,11.1,-33.1,0
Joyce,2012,8,22,12,12.1,-35.8,30,1009,0,0,0,0,0,0,1,0,0,-24.77514056883195,156.45260866921166,26.07543477820194,11.5,-34.5,0
Joyce,2012,8,22,18,12.8,-37.3,30,1009,0,0,0,0,0,0,1,0,0,-25.01689347810006,180.5288207644704,30.0881367940784,12.1,-35.8,0
Joyce,2012,8,23,0,13.5,-38.7,30,1009,0,0,0,0,0,0,1,0,0,-26.565051177077873,170.40006300656398,28.400010501094,12.8,-37.3,0
Joyce,2012,8,23,6,14.2,-40.0,30,1009,0,0,0,0,0,0,1,0,0,-28.300755766006407,160.46078584039967,26.743464306733276,13.5,-38.7,0
Joyce,2012,8,23,12,14.8,-41.1,35,1007,0,0,0,0,0,0,0,1,0,-28.610459665965244,135.89416917329356,22.64902819554893,14.2,-40.0,0
Joyce,2012,8,23,18,15.5,-42.1,35,1006,0,0,0,0,0,0,0,1,0,-34.992020198558635,132.47644418245366,22.079407363742277,14.8,-41.1,0
Joyce,2012,8,24,0,16.1,-43.2,30,1008,0,0,0,0,0,0,1,0,0,-28.610459665965244,135.26859448841992,22.544765748069988,15.5,-42.1,0
