name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
Beta,2020,9,17,6,21.1,-94.9,30,1007,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Beta,2020,9,17,12,21.5,-94.7,30,1007,0,0,0,0,0,0,1,0,0,63.43494882292161,48.90924040937574,8.15154006822929,21.1,-94.9,0
Beta,2020,9,17,18,21.8,-94.4,30,1005,0,0,0,0,0,0,1,0,0,45.000000000000334,45.47270114919432,7.57878352486572,21.5,-94.7,0
Beta,2020,9,18,0,22.0,-94.2,30,1005,0,0,0,0,0,0,1,0,0,44.99999999999949,30.29116947154065,5.048528245256775,21.8,-94.4,0
Beta,2020,9,18,6,22.6,-94.1,30,1005,0,0,0,0,0,0,1,0,0,80.53767779197362,67.23490874374518,11.20581812395753,22.0,-94.2,0
Beta,2020,9,18,12,23.2,-93.8,30,1005,0,0,0,0,0,0,1,0,0,63.434948822922145,73.2282061949787,12.20470103249645,22.6,-94.1,0
Beta,2020,9,18,18,24.1,-93.1,40,1003,0,0,0,0,0,0,0,1,0,52.12501634890175,122.62125606815034,20.43687601135839,23.2,-93.8,0
Beta,2020,9,19,0,25.2,-92.3,50,1000,0,0,0,0,0,0,0,1,0,53.972626614896434,146.30339981592164,24.38389996932027,24.1,-93.1,0
Beta,2020,9,19,6,25.8,-92.3,50,996,0,0,0,0,0,0,0,1,0,90.0,66.46823518744056,11.07803919790676,25.2,-92.3,0
Beta,2020,9,19,12,26.4,-92.4,50,994,0,0,0,0,0,0,0,1,0,-80.53767779197356,67.22216488430956,11.203694147384928,25.8,-92.3,0
Beta,2020,9,19,18,26.6,-92.2,50,995,0,0,0,0,0,0,0,1,0,45.0,29.808578246231296,4.968096374371883,26.4,-92.4,0
Beta,2020,9,20,0,26.8,-92.1,50,997,0,0,0,0,0,0,0,1,0,63.434948822919985,24.29179136722671,4.0486318945377855,26.6,-92.2,0
Beta,2020,9,20,6,26.9,-92.5,50,998,0,0,0,0,0,0,0,1,0,-14.036243467926,41.26968720887511,6.878281201479186,26.8,-92.1,0
Beta,2020,9,20,12,27.1,-92.8,50,996,0,0,0,0,0,0,0,1,0,-33.69006752598042,37.11782298613002,6.186303831021671,26.9,-92.5,0
Beta,2020,9,20,18,27.5,-93.6,55,996,0,0,0,0,0,0,0,1,0,-26.565051177077994,90.75174380663624,15.125290634439374,27.1,-92.8,0
Beta,2020,9,21,0,27.5,-94.1,50,993,0,0,0,0,0,0,0,1,0,-0.0,49.4060354558661,8.234339242644351,27.5,-93.6,0
Beta,2020,9,21,6,27.6,-94.8,45,995,0,0,0,0,0,0,0,1,0,-8.13010235415606,70.01951830918105,11.669919718196844,27.5,-94.1,0
Beta,2020,9,21,12,27.8,-95.5,45,997,0,0,0,0,0,0,0,1,0,-15.94539590092274,72.51287160901161,12.085478601501936,27.6,-94.8,0
Beta,2020,9,21,18,28.1,-96.0,40,999,0,0,0,0,0,0,0,1,0,-30.96375653207358,59.38225141366423,9.89704190227737,27.8,-95.5,0
Beta,2020,9,22,0,28.3,-96.3,45,998,0,0,0,0,0,0,0,1,0,-33.69006752597994,36.86186052659672,6.143643421099454,28.1,-96.0,0
Beta,2020,9,22,2,28.4,-96.4,45,997,0,0,0,0,0,0,0,1,0,-44.999999999996945,14.796783209934388,2.4661305349890648,28.3,-96.3,0
Beta,2020,9,22,6,28.6,-96.6,40,999,0,0,0,0,0,0,0,1,0,-45.00000000000203,29.575627343903214,4.92927122398387,28.4,-96.4,0
Beta,2020,9,22,12,28.8,-96.8,35,1002,0,0,0,0,0,0,0,1,0,-44.99999999999949,29.551609579426504,4.925268263237751,28.6,-96.6,1
Beta,2020,9,22,18,28.9,-96.5,25,1006,0,0,0,0,0,0,1,0,0,18.434948822921807,31.30164892997472,5.2169414883291205,28.8,-96.8,1
Beta,2020,9,23,0,29.0,-95.8,25,1007,0,1,0,0,0,0,0,0,0,8.13010235415606,69.13414688270636,11.522357813784394,28.9,-96.5,1
Beta,2020,9,23,6,29.4,-95.4,25,1007,0,1,0,0,0,0,0,0,0,45.00000000000051,58.98192898185693,9.830321496976156,29.0,-95.8,1
Beta,2020,9,23,12,30.0,-94.6,25,1007,0,1,0,0,0,0,0,0,0,36.8698976458437,102.06428455952752,17.010714093254588,29.4,-95.4,1
Beta,2020,9,23,18,30.3,-93.8,25,1006,0,1,0,0,0,0,0,0,0,20.556045219583577,83.9412886870538,13.990214781175633,30.0,-94.6,1
Beta,2020,9,24,0,30.8,-92.4,25,1005,0,1,0,0,0,0,0,0,0,19.65382405805342,145.31547161199663,24.219245268666103,30.3,-93.8,1
Beta,2020,9,24,6,31.6,-91.5,25,1004,0,1,0,0,0,0,0,0,0,41.633539336570045,123.38666144881913,20.56444357480319,30.8,-92.4,1
Beta,2020,9,24,12,32.4,-90.6,25,1003,0,1,0,0,0,0,0,0,0,41.63353933656992,122.8882535190074,20.481375586501233,31.6,-91.5,1
Beta,2020,9,24,18,33.0,-89.1,20,1008,0,1,0,0,0,0,0,0,0,21.80140948635186,155.5951080899206,25.93251801498677,32.4,-90.6,1
Beta,2020,9,25,0,33.6,-87.6,20,1009,0,1,0,0,0,0,0,0,0,21.80140948635186,154.74067546389546,25.79011257731591,33.0,-89.1,1
Beta,2020,9,25,6,34.1,-86.5,15,1010,0,1,0,0,0,0,0,0,0,24.443954780416647,115.92710753178731,19.321184588631223,33.6,-87.6,1
Shary,2010,10,28,18,25.6,-61.2,30,1006,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Shary,2010,10,29,0,26.8,-63.0,35,1004,0,0,0,0,0,0,0,1,0,-33.69006752597981,223.69398322207817,37.282330537013024,25.6,-61.2,0
Shary,2010,10,29,6,28.1,-64.6,40,1002,0,0,0,0,0,0,0,1,0,-39.09385888622962,213.93277763568435,35.655462939280724,26.8,-63.0,0
Shary,2010,10,29,12,29.3,-65.9,50,998,0,0,0,0,0,0,0,1,0,-42.7093899573612,183.91497641504108,30.652496069173512,28.1,-64.6,0
Shary,2010,10,29,18,30.2,-65.8,55,993,0,0,0,0,0,0,0,1,0,83.65980825408954,100.2312276224747,16.705204603745784,29.3,-65.9,0
Shary,2010,10,30,0,31.3,-64.0,65,990,0,0,1,0,0,0,0,0,0,31.429565614838587,211.12976546436985,35.18829424406164,30.2,-65.8,0
Shary,2010,10,30,6,32.9,-60.9,65,989,0,0,1,0,0,0,0,0,0,27.29957221133276,342.17139789481416,57.02856631580236,31.3,-64.0,0
Shary,2010,10,30,12,35.1,-57.2,65,991,0,0,1,0,0,0,0,0,0,30.735487701920164,419.93702021094253,69.98950336849042,32.9,-60.9,0
Shary,2010,10,30,18,37.0,-53.5,55,993,0,1,0,0,0,0,0,0,0,27.181111085477184,394.40984116082353,65.73497352680393,35.1,-57.2,0
Fran,1984,9,15,12,13.7,-21.3,25,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Fran,1984,9,15,18,13.8,-22.0,25,1010,0,0,0,0,0,0,1,0,0,-8.130102354156103,76.50896100489237,12.751493500815394,13.7,-21.3,0
Fran,1984,9,16,0,13.9,-22.7,30,1010,0,0,0,0,0,0,1,0,0,-8.130102354155959,76.47707028472708,12.746178380787846,13.8,-22.0,0
Fran,1984,9,16,6,14.0,-23.4,30,1009,0,0,0,0,0,0,1,0,0,-8.130102354155959,76.44495303888003,12.740825506480006,13.9,-22.7,0
Fran,1984,9,16,12,14.3,-24.1,30,1008,0,0,0,0,0,0,1,0,0,-23.198590513648153,82.54214217868325,13.757023696447208,14.0,-23.4,0
Fran,1984,9,16,18,14.8,-24.8,35,1006,0,0,0,0,0,0,0,1,0,-35.53767779197441,93.55085937326864,15.591809895544776,14.3,-24.1,0
Fran,1984,9,17,0,15.3,-25.3,45,1000,0,0,0,0,0,0,0,1,0,-45.0,77.14413904850737,12.857356508084562,14.8,-24.8,0
Fran,1984,9,17,6,16.3,-26.0,50,998,0,0,0,0,0,0,0,1,0,-55.007979801441365,133.67661825375475,22.279436375625792,15.3,-25.3,0
Fran,1984,9,17,12,17.3,-26.5,50,996,0,0,0,0,0,0,0,1,0,-63.43494882292202,122.83285016298542,20.472141693830903,16.3,-26.0,0
Fran,1984,9,17,18,18.4,-27.1,55,995,0,0,0,0,0,0,0,1,0,-61.389540334034685,137.35566592744354,22.892610987907258,17.3,-26.5,0
Fran,1984,9,18,0,19.5,-28.0,55,994,0,0,0,0,0,0,0,1,0,-50.71059313749972,154.30687638609058,25.717812731015098,18.4,-27.1,0
Fran,1984,9,18,6,20.2,-29.6,55,994,0,0,0,0,0,0,0,1,0,-23.629377730656778,184.63966368120697,30.773277280201157,19.5,-28.0,0
Fran,1984,9,18,12,20.9,-31.0,55,994,0,0,0,0,0,0,0,1,0,-26.565051177077994,165.2833868962523,27.54723114937538,20.2,-29.6,0
Fran,1984,9,18,18,21.1,-32.8,50,995,0,0,0,0,0,0,0,1,0,-6.340191745910009,188.4510676405797,31.40851127342995,20.9,-31.0,0
Fran,1984,9,19,0,21.1,-34.3,50,996,0,0,0,0,0,0,0,1,0,-0.0,155.85091299620242,25.975152166033737,21.1,-32.8,0
Fran,1984,9,19,6,21.0,-36.0,50,1000,0,0,0,0,0,0,0,1,0,3.366460663429843,177.036434332272,29.506072388712,21.1,-34.3,0
Fran,1984,9,19,12,20.9,-37.9,45,1005,0,0,0,0,0,0,0,1,0,3.012787504183385,197.91820030582176,32.98636671763696,21.0,-36.0,0
Fran,1984,9,19,18,20.8,-39.5,40,1005,0,0,0,0,0,0,0,1,0,3.576334374997272,166.8852165762801,27.81420276271335,20.9,-37.9,0
Fran,1984,9,20,0,20.5,-40.7,35,1006,0,0,0,0,0,0,0,1,0,14.03624346792648,129.38812501771608,21.56468750295268,20.8,-39.5,0
Fran,1984,9,20,6,20.2,-42.0,30,1008,0,0,0,0,0,0,1,0,0,12.99461679191656,139.74164821722167,23.29027470287028,20.5,-40.7,0
Fran,1984,9,20,12,20.0,-43.0,25,1009,0,0,0,0,0,0,1,0,0,11.309932474020174,106.8987056285878,17.816450938097965,20.2,-42.0,0
Fran,1990,8,11,12,9.0,-32.1,25,1010,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Fran,1990,8,11,18,8.5,-34.0,25,1009,0,0,0,0,0,0,1,0,0,14.743562836470748,216.25090842092783,36.04181807015464,9.0,-32.1,0
Fran,1990,8,12,0,8.3,-36.2,30,1009,0,0,0,0,0,0,1,0,0,5.194428907734781,243.30008918024015,40.55001486337336,8.5,-34.0,0
Fran,1990,8,12,6,8.2,-39.0,30,1009,0,0,0,0,0,0,1,0,0,2.0454084888872592,308.6877438757189,51.44795731261982,8.3,-36.2,0
Fran,1990,8,12,12,8.0,-42.0,30,1009,0,0,0,0,0,0,1,0,0,3.814074834290341,331.3868618857927,55.23114364763211,8.2,-39.0,0
Fran,1990,8,12,18,7.9,-44.6,25,1010,0,0,0,0,0,0,1,0,0,2.2025981617657964,286.88010450096345,47.81335075016057,8.0,-42.0,0
Fran,1990,8,13,12,8.7,-51.1,30,1010,0,0,0,0,0,0,1,0,0,-7.0165017447229,721.4793344366523,120.24655573944204,7.9,-44.6,0
Fran,1990,8,13,18,9.0,-53.6,35,1010,0,0,0,0,0,0,0,1,0,-6.842773412630957,277.0007793559839,46.166796559330656,8.7,-51.1,0
Fran,1990,8,14,0,9.2,-56.0,35,1009,0,0,0,0,0,0,0,1,0,-4.763641690726164,264.7513462107433,44.12522436845722,9.0,-53.6,0
Fran,1990,8,14,6,9.7,-59.0,35,1008,0,0,0,0,0,0,0,1,0,-9.462322208025617,334.0632553922217,55.67720923203695,9.2,-56.0,0
Fran,1990,8,14,12,10.2,-61.3,35,1007,0,0,0,0,0,0,0,1,0,-12.264773727892416,258.1998910739176,43.03331517898627,9.7,-59.0,1
Fran,1996,8,23,12,14.0,-21.0,25,1012,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Fran,1996,8,23,18,14.1,-22.8,25,1011,0,0,0,0,0,0,1,0,0,-3.179830119864222,194.7331272683552,32.455521211392536,14.0,-21.0,0
Fran,1996,8,24,0,14.2,-24.8,25,1010,0,0,0,0,0,0,1,0,0,-2.8624052261117376,216.2096883291346,36.03494805485577,14.1,-22.8,0
Fran,1996,8,24,6,14.2,-26.6,30,1009,0,0,0,0,0,0,1,0,0,-0.0,194.2913501341288,32.381891689021465,14.2,-24.8,0
Fran,1996,8,24,12,14.1,-28.2,30,1009,0,0,0,0,0,0,1,0,0,3.576334374997343,173.0952825789723,28.84921376316205,14.2,-26.6,0
Fran,1996,8,24,18,14.1,-29.6,30,1009,0,0,0,0,0,0,1,0,0,-0.0,151.18173447889413,25.196955746482356,14.1,-28.2,0
Fran,1996,8,25,0,14.1,-30.8,25,1009,0,0,0,0,0,0,1,0,0,-0.0,129.58439460241075,21.59739910040179,14.1,-29.6,0
Fran,1996,8,25,6,14.3,-32.0,25,1009,0,0,0,0,0,0,1,0,0,-9.462322208025672,131.40424199990497,21.900706999984163,14.1,-30.8,0
Fran,1996,8,25,12,14.6,-33.4,25,1009,0,0,0,0,0,0,1,0,0,-12.094757077012073,154.55464244380482,25.75910707396747,14.3,-32.0,0
Fran,1996,8,25,18,14.7,-35.1,25,1009,0,0,0,0,0,0,1,0,0,-3.366460663429784,183.4633248511049,30.57722080851748,14.6,-33.4,0
Fran,1996,8,26,0,14.9,-37.0,25,1009,0,0,0,0,0,0,1,0,0,-6.009005957494561,205.7275364339563,34.28792273899271,14.7,-35.1,0
Fran,1996,8,26,6,15.1,-38.6,25,1009,0,0,0,0,0,0,1,0,0,-7.125016348901767,173.4974223775015,28.91623706291691,14.9,-37.0,0
Fran,1996,8,26,12,15.3,-40.0,30,1009,0,0,0,0,0,0,1,0,0,-8.13010235415603,152.04857132728677,25.341428554547793,15.1,-38.6,0
Fran,1996,8,26,18,15.2,-41.4,30,1008,0,0,0,0,0,0,1,0,0,4.085616779974939,150.80054062645954,25.133423437743257,15.3,-40.0,0
Fran,1996,8,27,0,14.9,-42.7,30,1007,0,0,0,0,0,0,1,0,0,12.99461679191642,143.67008876054427,23.945014793424047,15.2,-41.4,0
Fran,1996,8,27,6,14.7,-43.8,30,1006,0,0,0,0,0,0,1,0,0,10.30484646876614,120.4646158630074,20.0774359771679,14.9,-42.7,0
Fran,1996,8,27,12,14.6,-44.9,35,1005,0,0,0,0,0,0,0,1,0,5.194428907734781,119.01109347010204,19.835182245017005,14.7,-43.8,0
Fran,1996,8,27,18,14.6,-46.1,40,1004,0,0,0,0,0,0,0,1,0,-0.0,129.29722185190508,21.549536975317512,14.6,-44.9,0
Fran,1996,8,28,0,14.6,-47.5,45,1002,0,0,0,0,0,0,0,1,0,-0.0,150.84669556193725,25.141115926989546,14.6,-46.1,0
Fran,1996,8,28,6,15.0,-49.1,50,1000,0,0,0,0,0,0,0,1,0,-14.03624346792648,177.8343915015366,29.6390652502561,14.6,-47.5,0
Fran,1996,8,28,12,15.5,-50.7,55,995,0,0,0,0,0,0,0,1,0,-17.354024636261308,180.56307657647716,30.093846096079528,15.0,-49.1,0
Fran,1996,8,28,18,15.9,-52.3,60,990,0,0,0,0,0,0,0,1,0,-14.03624346792654,177.1268633367798,29.5211438894633,15.5,-50.7,0
Fran,1996,8,29,0,16.4,-53.7,65,987,0,0,1,0,0,0,0,0,0,-19.65382405805317,159.6307572749813,26.605126212496884,15.9,-52.3,0
Fran,1996,8,29,6,17.0,-55.0,65,987,0,0,1,0,0,0,0,0,0,-24.77514056883202,153.72840803522274,25.62140133920379,16.4,-53.7,0
Fran,1996,8,29,12,17.8,-56.3,65,988,0,0,1,0,0,0,0,0,0,-31.607502246248984,164.0726248828826,27.34543748048043,17.0,-55.0,0
Fran,1996,8,29,18,18.6,-57.5,65,988,0,0,1,0,0,0,0,0,0,-33.69006752597975,154.7716888951344,25.7952814825224,17.8,-56.3,0
Fran,1996,8,30,0,19.1,-58.5,65,991,0,0,1,0,0,0,0,0,0,-26.565051177077994,119.03431830213331,19.839053050355552,18.6,-57.5,0
Fran,1996,8,30,6,19.4,-59.4,65,991,0,0,1,0,0,0,0,0,0,-18.43494882292188,100.27849365221812,16.713082275369686,19.1,-58.5,0
Fran,1996,8,30,12,19.8,-60.1,65,989,0,0,1,0,0,0,0,0,0,-29.744881296942253,85.75275458902075,14.292125764836792,19.4,-59.4,0
Fran,1996,8,30,18,20.2,-60.6,60,990,0,0,0,0,0,0,0,1,0,-38.659808254089995,68.54637893434992,11.42439648905832,19.8,-60.1,0
Fran,1996,8,31,0,20.5,-60.9,60,988,0,0,0,0,0,0,0,1,0,-45.000000000000334,45.65387737256376,7.60897956209396,20.2,-60.6,0
Fran,1996,8,31,6,20.8,-61.2,60,987,0,0,0,0,0,0,0,1,0,-44.999999999999666,45.61294706002843,7.602157843338072,20.5,-60.9,0
Fran,1996,8,31,12,21.1,-61.4,65,984,0,0,1,0,0,0,0,0,0,-56.30993247402085,39.1906944514759,6.531782408579317,20.8,-61.2,0
Fran,1996,8,31,18,21.5,-61.7,65,983,0,0,1,0,0,0,0,0,0,-53.1301023541555,54.13344658988602,9.022241098314336,21.1,-61.4,0
Fran,1996,9,1,0,21.7,-62.1,65,978,0,0,1,0,0,0,0,0,0,-26.565051177077994,46.96794126017888,7.827990210029814,21.5,-61.7,0
Fran,1996,9,1,6,21.9,-62.6,65,982,0,0,1,0,0,0,0,0,0,-21.801409486351744,56.246191777394294,9.374365296232382,21.7,-62.1,0
Fran,1996,9,1,12,22.2,-63.2,70,982,0,0,1,0,0,0,0,0,0,-26.565051177077994,70.28168252602435,11.713613754337391,21.9,-62.6,0
Fran,1996,9,1,18,22.5,-63.9,75,981,0,0,1,0,0,0,0,0,0,-23.19859051364837,79.38939178771116,13.23156529795186,22.2,-63.2,0
Fran,1996,9,2,0,22.9,-64.7,75,978,0,0,1,0,0,0,0,0,0,-26.565051177077784,93.37349412723596,15.562249021205997,22.5,-63.9,0
Fran,1996,9,2,6,23.3,-65.7,75,976,0,0,1,0,0,0,0,0,0,-21.80140948635192,111.6135264255451,18.60225440425752,22.9,-64.7,0
Fran,1996,9,2,12,23.6,-66.7,75,976,0,0,1,0,0,0,0,0,0,-16.69924423399366,107.44526814973452,17.90754469162242,23.3,-65.7,0
Fran,1996,9,2,18,23.9,-67.9,75,976,0,0,1,0,0,0,0,0,0,-14.03624346792632,126.76811284910272,21.128018808183786,23.6,-66.7,0
Fran,1996,9,3,0,24.2,-69.0,75,977,0,0,1,0,0,0,0,0,0,-15.255118703057883,116.71299867304208,19.45216644550701,23.9,-67.9,0
Fran,1996,9,3,6,24.4,-70.1,80,975,0,0,1,0,0,0,0,0,0,-10.30484646876605,113.84170833007808,18.973618055013013,24.2,-69.0,0
Fran,1996,9,3,12,24.7,-71.2,80,973,0,0,1,0,0,0,0,0,0,-15.2551187030577,116.2942450341146,19.382374172352435,24.4,-70.1,0
Fran,1996,9,3,18,25.2,-72.2,85,968,0,0,1,0,0,0,0,0,0,-26.565051177077994,115.1808464902944,19.1968077483824,24.7,-71.2,0
Fran,1996,9,4,0,25.7,-73.1,95,961,0,0,1,0,0,0,0,0,0,-29.054604099077373,106.12272509645632,17.687120849409386,25.2,-72.2,0
Fran,1996,9,4,6,26.4,-73.9,100,953,0,0,1,0,0,0,0,0,0,-41.185925165709214,111.46218422030266,18.577030703383777,25.7,-73.1,0
Fran,1996,9,4,12,27.0,-74.7,105,956,0,0,1,0,0,0,0,0,0,-36.86989764584419,103.71928062602387,17.28654677100398,26.4,-73.9,0
Fran,1996,9,4,18,27.7,-75.5,105,952,0,0,1,0,0,0,0,0,0,-41.18592516570972,110.82483157998551,18.47080526333092,27.0,-74.7,0
Fran,1996,9,5,0,28.6,-76.1,105,946,0,0,1,0,0,0,0,0,0,-56.30993247402053,115.85001020895336,19.308335034825557,27.7,-75.5,0
Fran,1996,9,5,6,29.8,-76.7,105,952,0,0,1,0,0,0,0,0,0,-63.43494882292168,145.24243530449542,24.207072550749235,28.6,-76.1,0
Fran,1996,9,5,12,31.0,-77.2,100,954,0,0,1,0,0,0,0,0,0,-67.38013505195956,141.44168357582373,23.573613929303956,29.8,-76.7,0
Fran,1996,9,5,18,32.3,-77.8,100,952,0,0,1,0,0,0,0,0,0,-65.22485943116824,154.97170460802727,25.828617434671212,31.0,-77.2,0
Fran,1996,9,6,0,33.7,-78.0,100,954,0,0,1,0,0,0,0,0,0,-81.86989764584393,156.38707068846855,26.064511781411426,32.3,-77.8,0
Fran,1996,9,6,0,33.9,-78.0,100,954,0,0,1,0,0,0,0,0,0,90.0,22.1837558363226,3.6972926393871,33.7,-78.0,0
Fran,1996,9,6,6,35.2,-78.7,65,970,0,0,1,0,0,0,0,0,0,-61.6992442339936,157.87555047835264,26.312591746392105,33.9,-78.0,1
Fran,1996,9,6,12,36.7,-79.0,40,985,0,0,0,0,0,0,0,1,0,-78.6900675259799,168.62322239929117,28.10387039988186,35.2,-78.7,1
Fran,1996,9,6,18,38.0,-79.4,30,995,0,0,0,0,0,0,1,0,0,-72.89727103094737,148.56807670381207,24.76134611730201,36.7,-79.0,1
Fran,1996,9,7,0,39.2,-79.9,30,1000,0,0,0,0,0,0,1,0,0,-67.38013505195963,140.14876122551536,23.358126870919225,38.0,-79.4,1
Fran,1996,9,7,6,40.4,-80.4,30,1001,0,0,0,0,0,0,1,0,0,-67.38013505195951,139.94832516063548,23.324720860105913,39.2,-79.9,1
Fran,1996,9,7,12,41.2,-80.5,30,1001,0,0,0,0,0,0,1,0,0,-82.87498365109865,89.23992111055553,14.873320185092588,40.4,-80.4,1
Fran,1996,9,7,18,42.0,-80.4,30,1000,0,0,0,0,0,0,1,0,0,82.87498365109859,89.2426484223863,14.873774737064382,41.2,-80.5,1
Fran,1996,9,8,0,42.8,-80.1,30,999,0,0,0,0,0,0,1,0,0,69.44395478041575,92.23320572763512,15.372200954605852,42.0,-80.4,1
Fran,1996,9,8,6,43.4,-79.9,30,999,0,0,0,0,0,0,1,0,0,71.56505117707901,68.6164413770627,11.436073562843784,42.8,-80.1,1
Fran,1996,9,8,12,44.0,-79.0,25,1000,0,0,0,0,0,0,1,0,0,33.690067525979686,98.524569893213,16.420761648868833,43.4,-79.9,1
Fran,1996,9,8,18,44.5,-77.6,25,1001,0,0,0,0,0,0,1,0,0,19.653824058053235,124.85585820126892,20.80930970021149,44.0,-79.0,1
Fran,1996,9,9,0,44.9,-75.9,25,1002,0,1,0,0,0,0,0,0,0,13.240519915187246,141.8767387502176,23.64612312503627,44.5,-77.6,1
Fran,1996,9,9,6,45.4,-74.0,20,1004,0,1,0,0,0,0,0,0,0,14.743562836470694,159.41062110040625,26.56843685006771,44.9,-75.9,1
Fran,1996,9,9,12,45.7,-72.3,15,1006,0,1,0,0,0,0,0,0,0,10.00797980144146,136.87131651702,22.81188608617,45.4,-74.0,1
Fran,1996,9,9,18,46.0,-71.1,15,1008,0,1,0,0,0,0,0,0,0,14.03624346792632,98.99051696402547,16.498419494004246,45.7,-72.3,1
Fran,1996,9,10,0,46.7,-70.0,15,1010,0,1,0,0,0,0,0,0,0,32.471192290848734,114.99193967760534,19.16532327960089,46.0,-71.1,1
Emily,1981,8,31,12,29.8,-72.7,30,1008,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Emily,1981,8,31,18,29.9,-71.2,30,1006,0,0,0,0,1,0,0,0,0,3.8140748342902735,145.368775569941,24.228129261656832,29.8,-72.7,0
Emily,1981,9,1,0,29.9,-69.7,35,1004,0,0,0,0,0,1,0,0,0,0.0,144.87327725398663,24.14554620899777,29.9,-71.2,0
Emily,1981,9,1,6,30.1,-68.4,40,1000,0,0,0,0,0,1,0,0,0,8.74616226255535,127.37565590348012,21.22927598391335,29.9,-69.7,0
Emily,1981,9,1,12,30.4,-67.3,40,996,0,0,0,0,0,0,0,1,0,15.255118703057526,110.96799219299294,18.494665365498825,30.1,-68.4,0
Emily,1981,9,1,18,31.3,-66.6,45,994,0,0,0,0,0,0,0,1,0,52.12501634890175,120.16313176308329,20.027188627180543,30.4,-67.3,0
Emily,1981,9,2,0,31.9,-65.9,50,992,0,0,0,0,0,0,0,1,0,40.60129464500483,94.01544818110196,15.669241363516996,31.3,-66.6,0
Emily,1981,9,2,6,32.6,-65.1,50,990,0,0,0,0,0,0,0,1,0,41.18592516570936,108.20689433684508,18.034482389474174,31.9,-65.9,0
