name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
Dean,1989,8,5,18,26.0,-64.0,75,980,0,0,1,0,0,0,0,0,0,-85.60129464500442,144.36295536338167,24.060492560563613,24.7,-63.9,0
Dean,1989,8,6,0,27.6,-64.3,75,979,0,0,1,0,0,0,0,0,0,-79.38034472384497,179.77236802813078,29.962061338021797,26.0,-64.0,0
Dean,1989,8,6,6,29.2,-64.6,80,978,0,0,1,0,0,0,0,0,0,-79.38034472384496,179.7418198847587,29.95696998079312,27.6,-64.3,0
Dean,1989,8,6,12,30.8,-65.0,80,975,0,0,1,0,0,0,0,0,0,-75.96375653207333,181.51396070927223,30.252326784878708,29.2,-64.6,0
Dean,1989,8,6,18,32.4,-65.1,85,971,0,0,1,0,0,0,0,0,0,-86.42366562500284,177.66139870852348,29.610233118087248,30.8,-65.0,0
Dean,1989,8,7,0,34.0,-64.9,90,968,0,0,1,0,0,0,0,0,0,82.8749836510986,178.4299148525952,29.7383191420992,32.4,-65.1,0
Dean,1989,8,7,6,35.6,-64.5,90,969,0,0,1,0,0,0,0,0,0,75.96375653207333,181.2334498813943,30.205574980232385,34.0,-64.9,0
Dean,1989,8,7,12,37.5,-64.0,85,979,0,0,1,0,0,0,0,0,0,75.25643716352926,215.54058945571015,35.923431575951696,35.6,-64.5,0
Dean,1989,8,7,18,39.4,-63.4,80,972,0,0,1,0,0,0,0,0,0,72.47443162627708,217.31390395288005,36.21898399214667,37.5,-64.0,0
Dean,1989,8,8,0,41.7,-62.1,75,975,0,0,1,0,0,0,0,0,0,60.52411099675435,278.1211760370782,46.35352933951304,39.4,-63.4,0
Dean,1989,8,8,6,44.1,-59.7,65,978,0,0,1,0,0,0,0,0,0,45.0,330.8841792766789,55.147363212779815,41.7,-62.1,0
Dean,1989,8,8,12,46.5,-56.5,55,991,0,0,0,0,0,0,0,1,0,36.869897645843984,366.1900511161802,61.03167518603003,44.1,-59.7,0
Dean,1989,8,8,13,46.9,-55.9,55,991,0,0,0,0,0,0,0,1,0,33.690067525979636,63.89774523375252,10.64962420562542,46.5,-56.5,1
Dean,1989,8,8,18,48.8,-53.2,45,995,0,0,0,0,0,0,0,1,0,35.134193056915656,292.30210211467704,48.71701701911284,46.9,-55.9,0
Dean,1989,8,9,0,50.8,-48.1,40,1000,0,1,0,0,0,0,0,0,0,21.41296947487176,429.1498242365617,71.52497070609361,48.8,-53.2,0
Dean,1989,8,9,6,51.8,-41.9,35,1003,0,1,0,0,0,0,0,0,0,9.162347045721704,446.34100784689826,74.39016797448305,50.8,-48.1,0
Dean,1995,7,28,18,26.2,-86.6,25,1009,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Dean,1995,7,29,0,26.1,-87.3,30,1008,0,0,0,0,0,0,1,0,0,8.130102354155776,70.86447011503746,11.810745019172913,26.2,-86.6,0
Dean,1995,7,29,6,26.2,-87.9,30,1008,0,0,0,0,0,0,1,0,0,-9.462322208025288,61.008468663180146,10.168078110530024,26.1,-87.3,0
Dean,1995,7,29,12,26.3,-88.3,30,1008,0,0,0,0,0,0,1,0,0,-14.036243467926958,41.46930311176484,6.911550518627473,26.2,-87.9,0
Dean,1995,7,29,18,26.5,-89.4,30,1007,0,0,0,0,0,0,1,0,0,-10.304846468765918,111.96797044310074,18.661328407183458,26.3,-88.3,0
Dean,1995,7,30,0,26.9,-90.6,30,1007,0,0,0,0,0,0,1,0,0,-18.434948822922113,127.37826562776831,21.229710937961386,26.5,-89.4,0
Dean,1995,7,30,6,27.6,-91.7,30,1006,0,0,0,0,0,0,1,0,0,-32.47119229084839,133.72916724171955,22.288194540286593,26.9,-90.6,0
Dean,1995,7,30,12,28.1,-93.0,30,1005,0,0,0,0,0,0,1,0,0,-21.03751102542186,139.5199209279365,23.253320154656084,27.6,-91.7,0
Dean,1995,7,30,18,28.6,-94.0,35,1003,0,0,0,0,0,0,0,1,0,-26.565051177077994,112.6173179679708,18.7695529946618,28.1,-93.0,0
Dean,1995,7,31,0,29.0,-95.0,40,999,0,0,0,0,0,0,0,1,0,-21.801409486351744,107.2198533619314,17.8699755603219,28.6,-94.0,0
Dean,1995,7,31,2,29.2,-95.3,40,999,0,0,0,0,0,0,0,1,0,-33.69006752597994,36.6638674965308,6.110644582755133,29.0,-95.0,1
Dean,1995,7,31,6,29.5,-95.5,30,1002,0,0,0,0,0,0,1,0,0,-56.3099324740199,38.50883089353839,6.418138482256398,29.2,-95.3,1
Dean,1995,7,31,12,30.0,-96.0,25,1003,0,0,0,0,0,0,1,0,0,-45.0,73.55840001423104,12.259733335705173,29.5,-95.5,1
Dean,1995,7,31,18,30.5,-96.5,20,1003,0,0,0,0,0,0,1,0,0,-45.0,73.40279754529833,12.233799590883054,30.0,-96.0,1
Dean,1995,8,1,0,31.5,-97.0,20,1004,0,0,0,0,0,0,1,0,0,-63.43494882292202,120.71529598913544,20.11921599818924,30.5,-96.5,1
Dean,1995,8,1,6,32.0,-97.5,20,1004,0,0,0,0,0,0,1,0,0,-45.0,72.92476011348418,12.154126685580698,31.5,-97.0,1
Dean,1995,8,1,12,33.0,-98.5,20,1004,0,0,0,0,0,0,1,0,0,-45.0,145.3578530223668,24.226308837061136,32.0,-97.5,1
Dean,1995,8,1,18,33.0,-98.5,20,1004,0,0,0,0,0,0,1,0,0,,0.0,0.0,33.0,-98.5,1
Dean,1995,8,2,0,33.0,-98.5,20,1004,0,0,0,0,0,0,1,0,0,,0.0,0.0,33.0,-98.5,1
Dean,1995,8,2,6,33.0,-98.5,20,1004,0,0,0,0,0,0,1,0,0,,0.0,0.0,33.0,-98.5,1
Dean,1995,8,2,12,33.0,-98.5,20,1004,0,0,0,0,0,0,1,0,0,,0.0,0.0,33.0,-98.5,1
Dean,1995,8,2,18,33.0,-98.5,20,1004,0,0,0,0,0,0,1,0,0,,0.0,0.0,33.0,-98.5,1
Dean,2001,8,22,12,17.9,-64.3,45,1010,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0
Dean,2001,8,22,18,19.1,-65.9,50,1009,0,0,0,0,0,0,0,1,0,-36.86989764584394,214.9170102768863,35.81950171281438,17.9,-64.3,0
Dean,2001,8,23,0,19.8,-67.4,50,1010,0,0,0,0,0,0,0,1,0,-25.0168934781,175.53578246837958,29.25596374472993,19.1,-65.9,0
Dean,2001,8,23,6,20.7,-68.9,50,1010,0,0,0,0,0,0,0,1,0,-30.96375653207349,185.7099045648885,30.951650760814744,19.8,-67.4,0
Dean,2001,8,23,12,21.6,-69.8,30,1012,0,0,0,0,0,0,1,0,0,-45.000000000000334,136.62974875351082,22.771624792251803,20.7,-68.9,0
Dean,2001,8,23,18,23.0,-70.2,25,1012,0,0,0,0,0,0,0,0,1,-74.05460409907691,160.41343656898465,26.73557276149744,21.6,-69.8,0
Dean,2001,8,24,0,24.6,-70.8,25,1013,0,0,0,1,0,0,0,0,0,-69.44395478041675,187.45992286320148,31.24332047720025,23.0,-70.2,0
Dean,2001,8,24,6,26.6,-70.7,25,1013,0,0,0,1,0,0,0,0,0,87.13759477388842,221.7915074891117,36.96525124818528,24.6,-70.8,0
Dean,2001,8,24,12,28.6,-70.7,25,1012,0,0,0,1,0,0,0,0,0,90.0,221.62619324331368,36.937698873885616,26.6,-70.7,0
Dean,2001,8,24,18,30.3,-70.2,25,1012,0,0,0,1,0,0,0,0,0,73.61045966596521,194.5759163250241,32.429319387504016,28.6,-70.7,0
Dean,2001,8,25,0,31.5,-69.4,25,1011,0,0,0,1,0,0,0,0,0,56.30993247402029,153.45741066211306,25.576235110352176,30.3,-70.2,0
Dean,2001,8,25,6,32.7,-67.9,25,1011,0,0,0,1,0,0,0,0,0,38.65980825409016,194.29672225068353,32.38278704178059,31.5,-69.4,0
Dean,2001,8,25,12,34.0,-66.5,25,1010,0,0,0,1,0,0,0,0,0,42.878903603338365,194.34300150242453,32.39050025040409,32.7,-67.9,0
Dean,2001,8,25,18,35.0,-66.0,25,1008,0,0,0,1,0,0,0,0,0,63.43494882292202,120.05957056556434,20.00992842759406,34.0,-66.5,0
Dean,2001,8,26,0,35.0,-66.0,25,1008,0,0,0,1,0,0,0,0,0,,0.0,0.0,35.0,-66.0,0
Dean,2001,8,26,6,35.0,-66.0,25,1008,0,0,0,1,0,0,0,0,0,,0.0,0.0,35.0,-66.0,0
Dean,2001,8,26,12,35.2,-65.5,25,1008,0,0,0,1,0,0,0,0,0,21.801409486352092,50.70137148864591,8.450228581440985,35.0,-66.0,0
Dean,2001,8,26,18,35.5,-65.0,30,1004,0,0,0,0,0,0,1,0,0,30.96375653207328,56.3330760855471,9.38884601425785,35.2,-65.5,0
Dean,2001,8,27,0,36.3,-63.3,40,1001,0,0,0,0,0,0,0,1,0,25.20112364547496,177.28871937468213,29.548119895780356,35.5,-65.0,0
Dean,2001,8,27,6,37.7,-62.0,50,1000,0,0,0,0,0,0,0,1,0,47.121096396661635,193.71997737550316,32.286662895917196,36.3,-63.3,0
Dean,2001,8,27,12,38.9,-60.7,55,996,0,0,0,0,0,0,0,1,0,42.70938995736143,175.13586900624097,29.18931150104016,37.7,-62.0,0
Dean,2001,8,27,18,40.6,-59.4,60,994,0,0,0,0,0,0,0,1,0,52.5946433685914,219.1741303201061,36.529021720017674,38.9,-60.7,0
Dean,2001,8,28,0,42.1,-57.5,60,995,0,0,0,0,0,0,0,1,0,38.290163192243085,230.28324661536547,38.38054110256091,40.6,-59.4,0
Dean,2001,8,28,6,43.5,-56.0,55,996,0,0,0,0,0,0,0,1,0,43.025065989118,198.09559254654957,33.01593209109159,42.1,-57.5,0
Dean,2001,8,28,12,44.0,-53.4,50,997,0,0,0,0,0,0,0,1,0,10.885527054658732,216.64257725678328,36.10709620946387,43.5,-56.0,0
Dean,2001,8,28,18,45.5,-50.5,45,998,0,1,0,0,0,0,0,0,0,27.349875780069887,283.73644306978235,47.28940717829706,44.0,-53.4,0
Dean,2001,8,29,0,47.0,-48.5,45,999,0,1,0,0,0,0,0,0,0,36.86989764584402,227.11083689421383,37.851806149035646,45.5,-50.5,0
Dean,2001,8,29,6,49.0,-45.0,45,999,0,1,0,0,0,0,0,0,0,29.74488129694222,342.9699190755105,57.16165317925175,47.0,-48.5,0
Dean,2001,8,29,12,51.0,-40.9,40,1000,0,1,0,0,0,0,0,0,0,26.003345844511436,368.5483029369992,61.42471715616653,49.0,-45.0,0
Dean,2007,8,13,6,12.2,-28.9,30,1006,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Dean,2007,8,13,12,12.1,-30.7,30,1005,0,0,0,0,0,0,1,0,0,3.179830119864222,196.22740440926503,32.704567401544175,12.2,-28.9,0
Dean,2007,8,13,18,12.0,-32.4,30,1005,0,0,0,0,0,0,1,0,0,3.366460663429791,185.43026019117863,30.90504336519644,12.1,-30.7,0
Dean,2007,8,14,0,11.9,-34.5,30,1005,0,0,0,0,0,0,1,0,0,2.726310993906254,229.00438680241632,38.16739780040272,12.0,-32.4,0
Dean,2007,8,14,6,11.8,-36.5,30,1005,0,0,0,0,0,0,1,0,0,2.8624052261117376,218.2050704563193,36.36751174271989,11.9,-34.5,0
Dean,2007,8,14,12,11.8,-38.3,35,1004,0,0,0,0,0,0,0,1,0,-0.0,196.16775783630692,32.694626306051155,11.8,-36.5,0
Dean,2007,8,14,18,11.8,-40.1,40,1002,0,0,0,0,0,0,0,1,0,-0.0,196.1677578363076,32.69462630605127,11.8,-38.3,0
Dean,2007,8,15,0,11.9,-41.7,50,997,0,0,0,0,0,0,0,1,0,-3.5763343749973355,174.690325851177,29.115054308529498,11.8,-40.1,0
Dean,2007,8,15,6,12.0,-43.4,50,997,0,0,0,0,0,0,0,1,0,-3.3664606634297978,185.49838011686708,30.916396686144513,11.9,-41.7,0
Dean,2007,8,15,12,12.3,-45.1,50,997,0,0,0,0,0,0,0,1,0,-10.007979801441346,187.98361938973537,31.33060323162256,12.0,-43.4,0
Dean,2007,8,15,18,12.8,-47.0,55,994,0,0,0,0,0,0,0,1,0,-14.743562836470748,213.7652338930096,35.62753898216827,12.3,-45.1,0
Dean,2007,8,16,0,13.0,-49.2,60,991,0,0,0,0,0,0,0,1,0,-5.194428907734781,239.7837993691288,39.96396656152147,12.8,-47.0,0
Dean,2007,8,16,6,13.2,-51.3,70,984,0,0,1,0,0,0,0,0,0,-5.440332031005503,228.79803078647228,38.13300513107871,13.0,-49.2,0
Dean,2007,8,16,12,13.5,-53.3,80,972,0,0,1,0,0,0,0,0,0,-8.530765609948153,219.1880034872252,36.531333914537534,13.2,-51.3,0
Dean,2007,8,16,18,13.8,-55.5,80,972,0,0,1,0,0,0,0,0,0,-7.765166018425343,240.33187665396153,40.055312775660255,13.5,-53.3,0
Dean,2007,8,17,0,14.0,-57.7,80,976,0,0,1,0,0,0,0,0,0,-5.194428907734781,238.8036025795006,39.80060042991676,13.8,-55.5,0
Dean,2007,8,17,6,14.2,-59.8,80,975,0,0,1,0,0,0,0,0,0,-5.440332031005503,227.8490979038341,37.97484965063901,14.0,-57.7,0
Dean,2007,8,17,12,14.4,-61.7,90,967,0,0,1,0,0,0,0,0,0,-6.009005957494539,206.1856904519782,34.364281741996365,14.2,-59.8,0
Dean,2007,8,17,18,14.8,-63.5,110,961,0,0,1,0,0,0,0,0,0,-12.528807709151542,198.93079092431952,33.15513182071992,14.4,-61.7,0
Dean,2007,8,18,0,14.9,-65.1,125,944,0,0,1,0,0,0,0,0,0,-3.576334374997351,172.5548763492423,28.75914605820705,14.8,-63.5,0
Dean,2007,8,18,6,15.0,-66.6,145,929,0,0,1,0,0,0,0,0,0,-3.814074834290341,161.74174592353765,26.95695765392294,14.9,-65.1,0
Dean,2007,8,18,12,15.4,-68.0,145,923,0,0,1,0,0,0,0,0,0,-15.945395900922806,156.80533223576413,26.13422203929402,15.0,-66.6,0
Dean,2007,8,18,18,15.9,-69.5,130,930,0,0,1,0,0,0,0,0,0,-18.43494882292201,170.07792820045174,28.346321366741957,15.4,-68.0,0
Dean,2007,8,19,0,16.1,-71.0,120,920,0,0,1,0,0,0,0,0,0,-7.594643368591487,162.0693638778585,27.01156064630975,15.9,-69.5,0
Dean,2007,8,19,6,16.4,-72.6,120,921,0,0,1,0,0,0,0,0,0,-10.619655276155074,174.23184779916105,29.038641299860178,16.1,-71.0,0
Dean,2007,8,19,12,16.8,-74.3,125,923,0,0,1,0,0,0,0,0,0,-13.240519915187251,186.7272853052092,31.12121421753487,16.4,-72.6,0
Dean,2007,8,19,18,17.1,-76.0,125,930,0,0,1,0,0,0,0,0,0,-10.007979801441346,184.0916035323237,30.681933922053943,16.8,-74.3,0
Dean,2007,8,20,0,17.5,-77.8,125,926,0,0,1,0,0,0,0,0,0,-12.528807709151488,196.41942115067428,32.736570191779045,17.1,-76.0,0
Dean,2007,8,20,6,17.6,-79.8,130,926,0,0,1,0,0,0,0,0,0,-2.8624052261117883,212.62791937510192,35.43798656251699,17.5,-77.8,0
Dean,2007,8,20,12,17.8,-81.5,130,926,0,0,1,0,0,0,0,0,0,-6.709836807756899,181.69312188998768,30.282186981664612,17.6,-79.8,0
Dean,2007,8,20,18,18.0,-83.3,135,924,0,0,1,0,0,0,0,0,0,-6.340191745909898,192.0154569025722,32.0025761504287,17.8,-81.5,0
Dean,2007,8,21,0,18.2,-85.1,145,914,0,0,1,0,0,0,0,0,0,-6.340191745909898,191.80203004246152,31.96700500707692,18.0,-83.3,0
Dean,2007,8,21,6,18.6,-86.9,150,907,0,0,1,0,0,0,0,0,0,-12.5288077091515,195.27842215901677,32.54640369316946,18.2,-85.1,0
Dean,2007,8,21,8,18.7,-87.7,150,905,0,0,1,0,0,0,0,0,0,-7.1250163489016725,85.13072569096175,14.188454281826958,18.6,-86.9,0
Dean,2007,8,21,12,18.9,-88.7,110,935,0,0,1,0,0,0,0,0,0,-11.309932474020174,107.71639899689328,17.952733166148878,18.7,-87.7,1
Dean,2007,8,21,18,19.2,-90.5,75,960,0,0,1,0,0,0,0,0,0,-9.462322208025654,192.35594666234508,32.05932444372418,18.9,-88.7,1
Dean,2007,8,22,0,19.7,-92.2,65,979,0,0,1,0,0,0,0,0,0,-16.38954033403476,186.892160902796,31.148693483799335,19.2,-90.5,0
Dean,2007,8,22,6,20.1,-94.0,70,979,0,0,1,0,0,0,0,0,0,-12.528807709151597,193.61375678446169,32.26895946407694,19.7,-92.2,0
Dean,2007,8,22,12,20.5,-95.5,80,976,0,0,1,0,0,0,0,0,0,-14.931417178137504,162.8082669727218,27.1347111621203,20.1,-94.0,0
