name,year,month,day,hour,lat,long,wind,pressure,status_disturbance,status_extratropical,status_hurricane,status_other low,status_subtropical depression,status_subtropical storm,status_tropical depression,status_tropical storm,status_tropical wave,bearing_last_deg,displacment_km,speed_kmh,last_loc_lat,last_loc_long,land
Cora,1978,8,11,6,12.0,-62.8,35,1008,0,0,0,0,0,0,0,1,0,-0.0,206.91462719518745,34.485771199197906,12.0,-60.9,0
Cora,1978,8,11,12,12.1,-64.8,30,1008,0,0,0,0,0,0,1,0,0,-2.8624052261117376,218.04536077816033,36.34089346302672,12.0,-62.8,0
Cora,1978,8,11,18,12.1,-66.8,30,1009,0,0,0,0,0,0,1,0,0,-0.0,217.72420257128067,36.28736709521345,12.1,-64.8,0
Cora,1978,8,12,0,12.2,-68.8,30,1010,0,0,0,0,0,0,1,0,0,-2.8624052261117376,217.9645176636064,36.32741961060107,12.1,-66.8,0
Fay,2002,9,5,18,28.0,-93.8,30,1009,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Fay,2002,9,6,0,27.8,-93.9,35,1006,0,0,0,0,0,0,0,1,0,63.434948822919985,24.25185676607384,4.041976127678973,28.0,-93.8,0
Fay,2002,9,6,6,27.6,-94.1,45,1005,0,0,0,0,0,0,0,1,0,45.00000000000153,29.670400863284858,4.945066810547476,27.8,-93.9,0
Fay,2002,9,6,12,27.7,-94.5,50,1001,0,0,0,0,0,0,0,1,0,-14.036243467926,40.997142478014375,6.832857079669062,27.6,-94.1,0
Fay,2002,9,6,18,27.8,-94.7,50,999,0,0,0,0,0,0,0,1,0,-26.565051177077994,22.61821418591897,3.769702364319828,27.7,-94.5,0
Fay,2002,9,7,0,27.9,-95.0,50,998,0,0,0,0,0,0,0,1,0,-18.434948822921807,31.55892390247485,5.2598206504124745,27.8,-94.7,0
Fay,2002,9,7,6,28.1,-95.6,50,999,0,0,0,0,0,0,0,1,0,-18.434948822922426,63.04161346687703,10.506935577812838,27.9,-95.0,0
Fay,2002,9,7,9,28.5,-96.3,50,999,0,0,0,0,0,0,0,1,0,-29.744881296942037,81.72821675205141,13.621369458675234,28.1,-95.6,0
Fay,2002,9,7,12,29.1,-96.9,30,1002,0,0,0,0,0,0,1,0,0,-44.999999999999666,88.6183238073684,14.7697206345614,28.5,-96.3,1
Fay,2002,9,7,18,28.9,-98.5,25,1002,0,0,0,0,0,0,1,0,0,7.125016348901923,157.46897004531257,26.244828340885423,29.1,-96.9,1
Fay,2002,9,8,0,28.9,-98.9,20,1003,0,0,0,0,0,0,1,0,0,-0.0,39.012999005967856,6.502166500994643,28.9,-98.5,1
Fay,2002,9,8,6,28.7,-99.3,15,1007,0,0,0,1,0,0,0,0,0,26.5650511770784,44.902997189618155,7.48383286493636,28.9,-98.9,1
Fay,2002,9,8,12,29.0,-99.5,10,1007,0,0,0,1,0,0,0,0,0,-56.3099324740199,38.55422662307067,6.425704437178446,28.7,-99.3,1
Fay,2002,9,8,18,28.9,-99.1,10,1008,0,0,0,1,0,0,0,0,0,-14.03624346792648,40.538839325115,6.7564732208525,29.0,-99.5,1
Fay,2002,9,9,0,28.5,-99.2,10,1008,0,0,0,1,0,0,0,0,0,75.96375653207232,45.396529971778214,7.566088328629703,28.9,-99.1,1
Fay,2002,9,9,6,28.3,-99.2,10,1008,0,0,0,1,0,0,0,0,0,-90.0,22.165186388502335,3.694197731417056,28.5,-99.2,1
Fay,2002,9,9,12,28.1,-99.4,10,1009,0,0,0,1,0,0,0,0,0,44.99999999999949,29.611412005885956,4.935235334314326,28.3,-99.2,1
Fay,2002,9,9,18,27.8,-99.6,10,1009,0,0,0,1,0,0,0,0,0,56.30993247402178,38.63453287413679,6.439088812356132,28.1,-99.4,1
Fay,2002,9,10,0,27.4,-99.5,10,1008,0,0,0,1,0,0,0,0,0,-75.96375653207436,45.41129286530223,7.568548810883705,27.8,-99.6,1
Fay,2002,9,10,6,27.0,-99.3,10,1008,0,0,0,1,0,0,0,0,0,-63.43494882292161,48.55058929305856,8.091764882176426,27.4,-99.5,1
Fay,2002,9,10,12,26.8,-99.8,10,1008,0,0,0,1,0,0,0,0,0,21.801409486351744,54.39034928280334,9.065058213800556,27.0,-99.3,1
Fay,2002,9,10,18,26.6,-100.4,10,1008,0,0,0,1,0,0,0,0,0,18.434948822921704,63.68943745054001,10.61490624175667,26.8,-99.8,1
Fay,2002,9,11,0,26.5,-101.0,10,1007,0,0,0,1,0,0,0,0,0,9.46232220802584,60.806028822604326,10.134338137100722,26.6,-100.4,1
Fay,2008,8,15,12,18.4,-67.4,30,1011,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
Fay,2008,8,15,14,18.5,-68.4,35,1009,0,0,0,0,0,0,0,1,0,-5.710593137499724,106.21127390988208,17.701878984980347,18.4,-67.4,1
Fay,2008,8,15,18,18.5,-68.8,35,1009,0,0,0,0,0,0,0,1,0,-0.0,42.240991651648486,7.040165275274748,18.5,-68.4,1
Fay,2008,8,16,0,18.6,-70.2,40,1008,0,0,0,0,0,0,0,1,0,-4.085616779974918,148.2140232072184,24.702337201203065,18.5,-68.8,1
Fay,2008,8,16,6,18.7,-71.4,40,1008,0,0,0,0,0,0,0,1,0,-4.7636416907260655,127.09488596342952,21.18248099390492,18.6,-70.2,1
Fay,2008,8,16,11,18.8,-72.8,40,1007,0,0,0,0,0,0,0,1,0,-4.08561677997496,148.04153723484202,24.673589539140337,18.7,-71.4,0
Fay,2008,8,16,12,18.8,-72.9,40,1007,0,0,0,0,0,0,0,1,0,-0.0,10.541716401069642,1.756952733511607,18.8,-72.8,1
Fay,2008,8,16,18,19.1,-74.6,40,1007,0,0,0,0,0,0,0,1,0,-10.007979801441428,182.10222942910025,30.350371571516707,18.8,-72.9,0
Fay,2008,8,17,0,19.3,-75.7,45,1005,0,0,0,0,0,0,0,1,0,-10.304846468765918,117.78125215794326,19.630208692990543,19.1,-74.6,0
Fay,2008,8,17,6,19.6,-76.9,45,1004,0,0,0,0,0,0,0,1,0,-14.03624346792648,130.30915193455914,21.71819198909319,19.3,-75.7,0
Fay,2008,8,17,9,19.9,-77.4,45,1003,0,0,0,0,0,0,0,1,0,-30.96375653207328,62.042480053887616,10.340413342314603,19.6,-76.9,1
Fay,2008,8,17,12,20.0,-78.1,45,1003,0,0,0,0,0,0,0,1,0,-8.130102354156223,74.10752043758323,12.351253406263872,19.9,-77.4,0
Fay,2008,8,17,18,20.7,-79.6,45,1006,0,0,0,0,0,0,0,1,0,-25.0168934781,174.74298676773122,29.123831127955203,20.0,-78.1,0
Fay,2008,8,18,0,21.1,-80.3,45,1001,0,0,0,0,0,0,0,1,0,-29.744881296942253,85.23557033390543,14.20592838898424,20.7,-79.6,0
Fay,2008,8,18,6,21.9,-80.8,45,1003,0,0,0,0,0,0,0,1,0,-57.994616791916414,102.61792726277884,17.10298787712981,21.1,-80.3,0
Fay,2008,8,18,7,22.1,-80.8,45,1003,0,0,0,0,0,0,0,1,0,90.0,22.14605476756863,3.6910091279281048,21.9,-80.8,1
Fay,2008,8,18,12,23.2,-81.2,50,1002,0,0,0,0,0,0,0,1,0,-70.01689347809973,128.5640229046626,21.427337150777102,22.1,-80.8,0
Fay,2008,8,18,18,24.3,-81.7,50,1000,0,0,0,0,0,0,0,1,0,-65.5560452195835,132.06348476729178,22.01058079454863,23.2,-81.2,0
Fay,2008,8,18,20,24.5,-81.8,50,998,0,0,0,0,0,0,0,1,0,-63.43494882292323,24.36466395845617,4.060777326409361,24.3,-81.7,0
Fay,2008,8,19,0,25.0,-81.9,50,997,0,0,0,0,0,0,0,1,0,-78.69006752597885,56.3007278626849,9.383454643780818,24.5,-81.8,0
Fay,2008,8,19,6,25.5,-81.8,55,994,0,0,0,0,0,0,0,1,0,78.69006752597885,56.297064384955426,9.382844064159238,25.0,-81.9,0
Fay,2008,8,19,8,25.9,-81.6,55,991,0,0,0,0,0,0,0,1,0,63.43494882292161,48.64814753704206,8.108024589507009,25.5,-81.8,1
Fay,2008,8,19,12,26.4,-81.4,55,988,0,0,0,0,0,0,0,1,0,68.19859051364931,58.89431202515677,9.815718670859464,25.9,-81.6,1
Fay,2008,8,19,18,27.0,-81.1,60,986,0,0,0,0,0,0,0,1,0,63.43494882292121,72.87528726609605,12.14588121101601,26.4,-81.4,1
Fay,2008,8,20,0,27.5,-80.9,55,988,0,0,0,0,0,0,0,1,0,68.19859051364931,58.83776200248364,9.806293667080608,27.0,-81.1,1
Fay,2008,8,20,6,28.0,-80.6,50,992,0,0,0,0,0,0,0,1,0,59.03624346792553,62.80737992309987,10.467896653849978,27.5,-80.9,1
Fay,2008,8,20,12,28.4,-80.6,45,994,0,0,0,0,0,0,0,1,0,90.0,44.32907437371704,7.388179062286174,28.0,-80.6,1
Fay,2008,8,20,18,28.7,-80.6,45,997,0,0,0,0,0,0,0,1,0,90.0,33.248513556720745,5.541418926120124,28.4,-80.6,0
Fay,2008,8,21,0,28.9,-80.5,50,993,0,0,0,0,0,0,0,1,0,63.43494882292323,24.221094507568473,4.036849084594746,28.7,-80.6,0
Fay,2008,8,21,6,29.1,-80.7,50,993,0,0,0,0,0,0,0,1,0,-45.0,29.515343060169855,4.919223843361643,28.9,-80.5,0
Fay,2008,8,21,12,29.2,-80.7,50,993,0,0,0,0,0,0,0,1,0,90.0,11.083824373395782,1.8473040622326304,29.1,-80.7,0
Fay,2008,8,21,18,29.3,-81.0,55,993,0,0,0,0,0,0,0,1,0,-18.434948822922426,31.196492974237305,5.1994154957062175,29.2,-80.7,0
Fay,2008,8,21,19,29.3,-81.1,55,993,0,0,0,0,0,0,0,1,0,-0.0,9.715621954690754,1.6192703257817922,29.3,-81.0,1
Fay,2008,8,22,0,29.3,-81.2,50,994,0,0,0,0,0,0,0,1,0,-0.0,9.715621954692136,1.619270325782023,29.3,-81.1,1
Fay,2008,8,22,6,29.5,-81.9,50,995,0,0,0,0,0,0,0,1,0,-15.94539590092274,71.46794503870716,11.91132417311786,29.3,-81.2,1
Fay,2008,8,22,12,29.6,-82.4,45,996,0,0,0,0,0,0,0,1,0,-11.30993247402037,49.71082049852952,8.28513674975492,29.5,-81.9,1
Fay,2008,8,22,18,29.8,-83.0,40,997,0,0,0,0,0,0,0,1,0,-18.434948822922113,62.153257596192574,10.358876266032096,29.6,-82.4,1
Fay,2008,8,23,0,29.7,-83.8,45,996,0,0,0,0,0,0,0,1,0,7.125016348901923,78.17150109077643,13.028583515129403,29.8,-83.0,0
Fay,2008,8,23,6,29.8,-84.7,45,997,0,0,0,0,0,0,0,1,0,-6.3401917459099595,87.75713186049774,14.62618864341629,29.7,-83.8,0
Fay,2008,8,23,6,29.8,-84.7,45,997,0,0,0,0,0,0,0,1,0,,0.0,0.0,29.8,-84.7,0
Fay,2008,8,23,12,30.0,-85.2,40,998,0,0,0,0,0,0,0,1,0,-21.801409486351744,53.13727455828779,8.8562124263813,29.8,-84.7,1
Fay,2008,8,23,18,30.5,-85.9,40,999,0,0,0,0,0,0,0,1,0,-35.537677791974275,87.24108676826063,14.540181128043438,30.0,-85.2,1
Fay,2008,8,24,0,30.8,-86.7,30,999,0,0,0,0,0,0,1,0,0,-20.556045219583577,83.58284840335281,13.930474733892137,30.5,-85.9,1
Fay,2008,8,24,6,31.1,-87.7,30,999,0,0,0,0,0,0,1,0,0,-16.69924423399366,101.17677313279631,16.862795522132718,30.8,-86.7,1
Fay,2008,8,24,12,31.8,-88.4,30,1000,0,0,0,0,0,0,1,0,0,-44.99999999999985,102.23004611615622,17.03834101935937,31.1,-87.7,1
Fay,2008,8,24,18,31.5,-89.7,30,1001,0,0,0,0,0,0,1,0,0,12.99461679191656,127.71249496563608,21.285415827606013,31.8,-88.4,1
Fay,2008,8,25,0,31.3,-90.0,30,1001,0,0,0,0,0,0,1,0,0,33.69006752597994,36.13526946615626,6.022544911026043,31.5,-89.7,1
Fay,2008,8,25,6,31.5,-89.9,30,1002,0,0,0,0,0,0,1,0,0,63.43494882292323,24.12859074757112,4.021431791261853,31.3,-90.0,1
Fay,2008,8,25,12,32.0,-89.4,25,1002,0,0,0,0,0,0,1,0,0,45.0,72.92476011348418,12.154126685580698,31.5,-89.9,1
Fay,2008,8,25,18,32.4,-89.0,25,1002,0,0,0,0,0,0,1,0,0,44.99999999999949,58.22260264740298,9.703767107900497,32.0,-89.4,1
Fay,2008,8,26,0,32.7,-88.6,20,1002,0,0,0,0,0,0,1,0,0,36.86989764584402,50.18277121321436,8.363795202202393,32.4,-89.0,1
Fay,2008,8,26,6,33.3,-87.9,20,1003,0,0,0,0,0,0,1,0,0,40.60129464500466,93.31259319986542,15.552098866644236,32.7,-88.6,1
Fay,2008,8,26,12,33.9,-87.2,20,1003,0,0,0,0,0,0,1,0,0,40.601294645004415,93.00481211911908,15.500802019853175,33.3,-87.9,1
Fay,2008,8,26,18,34.6,-86.5,20,1004,0,0,0,0,0,0,1,0,0,45.0,100.92958091877176,16.821596819795293,33.9,-87.2,1
Fay,2008,8,27,0,35.0,-85.8,15,1005,0,0,0,0,0,0,1,0,0,29.744881296942037,77.92520634749494,12.987534391249156,34.6,-86.5,1
Fay,2008,8,27,6,35.5,-85.1,15,1006,0,1,0,0,0,0,0,0,0,35.537677791974275,84.4729338184325,14.078822303072082,35.0,-85.8,1
Fay,2008,8,27,12,36.1,-84.4,15,1007,0,1,0,0,0,0,0,0,0,40.601294645005,91.84454658345972,15.307424430576622,35.5,-85.1,1
Fay,2008,8,27,18,36.9,-83.6,15,1008,0,1,0,0,0,0,0,0,0,44.99999999999949,114.09508484660076,19.01584747443346,36.1,-84.4,1
Fay,2008,8,28,0,37.4,-83.2,15,1009,0,1,0,0,0,0,0,0,0,51.34019174591051,65.89271598027364,10.982119330045606,36.9,-83.6,1
Fay,2008,8,28,6,37.7,-82.6,15,1010,0,1,0,0,0,0,0,0,0,26.565051177077994,62.60773937800582,10.434623229667636,37.4,-83.2,1
Fay,2014,10,10,0,22.0,-61.2,35,1007,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Fay,2014,10,10,6,22.7,-62.4,35,1006,0,0,0,0,0,1,0,0,0,-30.256437163529327,145.90107736255098,24.31684622709183,22.0,-61.2,0
Fay,2014,10,10,12,23.5,-63.3,35,1005,0,0,0,0,0,1,0,0,0,-41.63353933657027,127.86833639816108,21.31138939969351,22.7,-62.4,0
Fay,2014,10,10,18,24.3,-64.0,40,1003,0,0,0,0,0,1,0,0,0,-48.81407483429027,113.7180139256498,18.953002320941632,23.5,-63.3,0
Fay,2014,10,11,0,25.1,-64.5,50,999,0,0,0,0,0,1,0,0,0,-57.99461679191653,102.04191706158284,17.006986176930475,24.3,-64.0,0
Fay,2014,10,11,6,26.0,-65.0,55,994,0,0,0,0,0,0,0,1,0,-60.945395900922826,111.64887234004372,18.608145390007284,25.1,-64.5,0
Fay,2014,10,11,12,27.2,-65.3,60,990,0,0,0,0,0,0,0,1,0,-75.96375653207365,136.2729521356271,22.712158689271178,26.0,-65.0,0
Fay,2014,10,11,18,28.7,-65.4,60,988,0,0,0,0,0,0,0,1,0,-86.18592516570932,166.519022129288,27.753170354881338,27.2,-65.3,0
Fay,2014,10,12,0,30.2,-65.2,60,987,0,0,0,0,0,0,0,1,0,82.40535663140845,167.39306664880317,27.89884444146719,28.7,-65.4,0
Fay,2014,10,12,6,31.7,-64.9,65,985,0,0,1,0,0,0,0,0,0,78.6900675259799,168.7552259670324,28.1258709945054,30.2,-65.2,0
Fay,2014,10,12,8,32.3,-64.7,70,984,0,0,1,0,0,0,0,0,0,71.56505117707769,69.16407843394364,11.527346405657276,31.7,-64.9,0
Fay,2014,10,12,12,33.1,-63.9,70,983,0,0,1,0,0,0,0,0,0,45.0,116.18119140324258,19.36353190054043,32.3,-64.7,0
Fay,2014,10,12,18,33.6,-61.9,60,986,0,0,0,0,0,0,0,1,0,14.03624346792648,194.24501754603287,32.374169591005476,33.1,-63.9,0
Fay,2014,10,13,0,33.9,-59.0,50,990,0,0,0,0,0,0,0,1,0,5.906141113770447,270.7412469771345,45.12354116285575,33.6,-61.9,0
Fay,2020,7,5,12,27.7,-88.8,20,1012,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Fay,2020,7,5,18,28.1,-87.7,25,1010,0,0,0,1,0,0,0,0,0,19.983106521900176,117.0176754949164,19.5029459158194,27.7,-88.8,0
Fay,2020,7,6,0,28.9,-86.2,30,1008,0,0,0,1,0,0,0,0,0,28.072486935852876,171.5422822496477,28.590380374941287,28.1,-87.7,0
Fay,2020,7,6,6,29.9,-85.4,30,1008,0,0,0,1,0,0,0,0,0,51.34019174591001,135.3333036579655,22.555550609660916,28.9,-86.2,0
Fay,2020,7,6,12,30.8,-85.0,20,1011,0,0,0,1,0,0,0,0,0,66.03751102542157,106.92773848544724,17.821289747574543,29.9,-85.4,1
Fay,2020,7,6,18,31.5,-84.6,20,1013,0,0,0,1,0,0,0,0,0,60.255118703057406,86.47621361941562,14.412702269902605,30.8,-85.0,1
Fay,2020,7,7,0,32.2,-84.2,20,1013,0,0,0,1,0,0,0,0,0,60.25511870305841,86.35935009322985,14.393225015538308,31.5,-84.6,1
Fay,2020,7,7,6,32.8,-83.7,20,1014,0,0,0,1,0,0,0,0,0,50.19442890773454,81.45599685591509,13.575999475985848,32.2,-84.2,1
Fay,2020,7,7,12,33.3,-83.2,20,1014,0,0,0,1,0,0,0,0,0,45.0,72.49741684486767,12.082902807477945,32.8,-83.7,1
Fay,2020,7,7,18,33.3,-82.5,20,1014,0,0,0,1,0,0,0,0,0,0.0,65.19484307919551,10.865807179865918,33.3,-83.2,1
Fay,2020,7,8,0,33.3,-81.6,20,1013,0,0,0,1,0,0,0,0,0,0.0,83.82183847893985,13.970306413156642,33.3,-82.5,1
Fay,2020,7,8,6,33.3,-80.5,20,1012,0,0,0,1,0,0,0,0,0,0.0,102.44875690923658,17.074792818206095,33.3,-81.6,1
Fay,2020,7,8,12,33.3,-79.2,20,1011,0,0,0,1,0,0,0,0,0,0.0,121.0755812632292,20.17926354387153,33.3,-80.5,1
Fay,2020,7,8,18,33.7,-77.9,25,1010,0,0,0,1,0,0,0,0,0,17.102728969052638,128.68733180015408,21.447888633359018,33.3,-79.2,0
Fay,2020,7,9,0,33.9,-77.1,25,1009,0,0,0,1,0,0,0,0,0,14.036243467926,77.33053806124458,12.88842301020743,33.7,-77.9,0
Fay,2020,7,9,6,34.1,-76.8,25,1008,0,0,0,1,0,0,0,0,0,33.69006752598042,35.500620010756286,5.916770001792714,33.9,-77.1,0
Fay,2020,7,9,12,34.1,-76.8,30,1007,0,0,0,1,0,0,0,0,0,,0.0,0.0,34.1,-76.8,0
Fay,2020,7,9,18,35.4,-74.9,40,1006,0,0,0,0,0,0,0,1,0,34.38034472384493,225.9671687551378,37.66119479252297,34.1,-76.8,0
Fay,2020,7,10,0,36.0,-74.8,40,1005,0,0,0,0,0,0,0,1,0,80.53767779197362,67.18443582999804,11.19740597166634,35.4,-74.9,0
Fay,2020,7,10,6,36.8,-74.8,45,1004,0,0,0,0,0,0,0,1,0,90.0,88.77315056991722,14.795525094986203,36.0,-74.8,0
Fay,2020,7,10,12,37.7,-74.7,50,998,0,0,0,0,0,0,0,1,0,83.65980825409048,100.27732303007184,16.71288717167864,36.8,-74.8,0
Fay,2020,7,10,18,38.9,-74.4,50,998,0,0,0,0,0,0,0,1,0,75.9637565320736,135.76268042618406,22.62711340436401,37.7,-74.7,0
Fay,2020,7,10,20,39.4,-74.4,45,999,0,0,0,0,0,0,0,1,0,90.0,55.509173251203805,9.251528875200634,38.9,-74.4,1
Fay,2020,7,11,0,40.2,-74.3,35,1000,0,0,0,0,0,0,0,1,0,82.87498365109764,89.23653179091104,14.872755298485174,39.4,-74.4,1
Fay,2020,7,11,6,41.5,-74.2,30,1001,0,0,0,1,0,0,0,0,0,85.6012946450047,144.61235473529686,24.102059122549477,40.2,-74.3,1
Fay,2020,7,11,12,43.4,-74.0,25,1001,0,0,0,1,0,0,0,0,0,83.99099404250539,211.69599070154945,35.2826651169249,41.5,-74.2,1
Fay,2020,7,11,18,45.4,-73.8,20,999,0,0,0,1,0,0,0,0,0,84.28940686250027,222.8103032054531,37.13505053424218,43.4,-74.0,1
Laura,2008,9,26,0,39.0,-35.0,40,1011,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Laura,2008,9,26,6,37.9,-35.0,45,1010,0,1,0,0,0,0,0,0,0,-90.0,122.10551872549928,20.350919787583212,39.0,-35.0,0
Laura,2008,9,26,12,37.0,-35.5,50,1009,0,1,0,0,0,0,0,0,0,60.945395900922826,109.2463551230428,18.207725853840465,37.9,-35.0,0
Laura,2008,9,26,18,36.5,-36.0,55,1007,0,1,0,0,0,0,0,0,0,45.0,71.22102084914019,11.870170141523364,37.0,-35.5,0
Laura,2008,9,27,0,37.0,-36.5,60,1004,0,1,0,0,0,0,0,0,0,-45.0,71.22102084914019,11.870170141523364,36.5,-36.0,0
Laura,2008,9,27,6,37.4,-37.2,65,998,0,1,0,0,0,0,0,0,0,-29.744881296942037,76.37139270812993,12.728565451354989,37.0,-36.5,0
Laura,2008,9,27,12,37.5,-38.0,70,992,0,1,0,0,0,0,0,0,0,-7.125016348901923,71.65204317626198,11.942007196043663,37.4,-37.2,0
Laura,2008,9,27,18,37.4,-39.0,70,992,0,1,0,0,0,0,0,0,0,5.710593137499724,89.17726265162108,14.862877108603511,37.5,-38.0,0
Laura,2008,9,28,0,37.3,-40.0,60,994,0,1,0,0,0,0,0,0,0,5.710593137499724,89.29397928142212,14.88232988023702,37.4,-39.0,0
Laura,2008,9,28,6,37.2,-41.2,55,994,0,1,0,0,0,0,0,0,0,4.763641690725898,107.03944316966118,17.83990719494353,37.3,-40.0,0
Laura,2008,9,28,12,37.0,-42.5,50,995,0,1,0,0,0,0,0,0,0,8.74616226255535,117.67466137959012,19.61244356326502,37.2,-41.2,0
Laura,2008,9,28,18,36.8,-44.1,50,995,0,1,0,0,0,0,0,0,0,7.125016348901892,144.32002168606738,24.053336947677895,37.0,-42.5,0
Laura,2008,9,29,0,36.7,-45.7,50,995,0,1,0,0,0,0,0,0,0,3.5763343749971455,143.31217362161644,23.885362270269408,36.8,-44.1,0
Laura,2008,9,29,6,37.0,-47.0,50,995,0,0,0,0,0,1,0,0,0,-12.994616791916414,120.6261307704034,20.104355128400567,36.7,-45.7,0
Laura,2008,9,29,12,37.2,-47.7,50,995,0,0,0,0,0,1,0,0,0,-15.94539590092301,66.06636434239273,11.011060723732122,37.0,-47.0,0
Laura,2008,9,29,18,37.8,-48.2,50,995,0,0,0,0,0,1,0,0,0,-50.19442890773454,79.93269028430905,13.32211504738484,37.2,-47.7,0
Laura,2008,9,30,0,38.6,-48.5,50,996,0,0,0,0,0,1,0,0,0,-69.44395478041682,92.60658530458664,15.434430884097772,37.8,-48.2,0
Laura,2008,9,30,6,39.6,-48.8,50,996,0,0,0,0,0,1,0,0,0,-73.30075576600652,114.01000209088534,19.001667015147557,38.6,-48.5,0
Laura,2008,9,30,12,40.6,-48.9,50,996,0,0,0,0,0,0,0,1,0,-84.28940686250027,111.36345971651876,18.56057661941979,39.6,-48.8,0
Laura,2008,9,30,18,41.7,-48.8,50,994,0,0,0,0,0,0,0,1,0,84.80557109226513,122.45053760288891,20.408422933814823,40.6,-48.9,0
Laura,2008,10,1,0,42.9,-48.3,45,995,0,0,0,0,0,0,0,1,0,67.38013505195951,139.52509289758538,23.254182149597565,41.7,-48.8,0
Laura,2008,10,1,6,44.2,-47.7,45,995,0,0,0,0,0,0,0,1,0,65.22485943116837,152.35428046506533,25.39238007751089,42.9,-48.3,0
Laura,2008,10,1,12,45.7,-46.9,40,995,0,0,0,1,0,0,0,0,0,61.92751306414692,178.2480557406022,29.708009290100367,44.2,-47.7,0
Laura,2008,10,1,18,47.5,-46.3,40,995,0,0,0,1,0,0,0,0,0,71.56505117707792,205.30500229017176,34.217500381695295,45.7,-46.9,0
Laura,2008,10,2,0,49.5,-46.0,35,997,0,0,0,1,0,0,0,0,0,81.46923439005195,223.50183329301137,37.25030554883523,47.5,-46.3,0
Laura,2008,10,2,6,51.5,-46.0,35,996,0,1,0,0,0,0,0,0,0,90.0,222.4773305124628,37.07955508541047,49.5,-46.0,0
Laura,2008,10,2,12,53.5,-46.0,40,992,0,1,0,0,0,0,0,0,0,90.0,222.55360871647247,37.09226811941208,51.5,-46.0,0
Laura,2008,10,2,18,55.6,-45.5,40,992,0,1,0,0,0,0,0,0,0,76.60750224624891,235.98854017831863,39.331423363053105,53.5,-46.0,0
Laura,2008,10,3,0,56.9,-44.0,50,991,0,1,0,0,0,0,0,0,0,40.914383220025066,172.0333430564626,28.672223842743765,55.6,-45.5,0
Laura,2008,10,3,6,57.0,-42.0,65,990,0,1,0,0,0,0,0,0,0,2.8624052261117883,122.21127031505505,20.368545052509173,56.9,-44.0,0
Laura,2008,10,3,12,57.0,-40.0,60,992,0,1,0,0,0,0,0,0,0,0.0,121.54003011672616,20.256671686121027,57.0,-42.0,0
